Date,Open,High,Low,close,Adj Close,Volume,EMA_50,EMA_200,RSI
2020-10-30,36.06999969482422,36.599998474121094,35.209999084472656,35.790000915527344,35.790000915527344,388971,,,
2020-11-02,35.2400016784668,37.150001525878906,33.63999938964844,36.810001373291016,36.810001373291016,489204,,,
2020-11-03,37.029998779296875,38.31999969482422,36.56999969482422,37.65999984741211,37.65999984741211,410611,,,
2020-11-04,38.150001525878906,39.25,37.2599983215332,39.150001525878906,39.150001525878906,437000,,,
2020-11-05,39.16999816894531,39.349998474121094,38.27000045776367,38.790000915527344,38.790000915527344,298366,,,
2020-11-06,38.540000915527344,38.61000061035156,37.060001373291016,37.13999938964844,37.13999938964844,411026,,,
2020-11-09,37.34000015258789,41.33000183105469,37.15999984741211,40.290000915527344,40.290000915527344,622921,,,
2020-11-10,39.90999984741211,41.84000015258789,39.40999984741211,41.36000061035156,41.36000061035156,457045,,,
2020-11-11,41.790000915527344,43.060001373291016,41.31999969482422,41.45000076293945,41.45000076293945,443772,,,
2020-11-12,41.470001220703125,42.189998626708984,40.869998931884766,41.119998931884766,41.119998931884766,401031,,,
2020-11-13,40.939998626708984,40.939998626708984,40.060001373291016,40.130001068115234,40.130001068115234,338187,,,
2020-11-16,40.16999816894531,42.09000015258789,40.150001525878906,41.34000015258789,41.34000015258789,378785,,,
2020-11-17,41.439998626708984,41.689998626708984,40.56999969482422,41.43000030517578,41.43000030517578,243677,,,
2020-11-18,41.349998474121094,42.459999084472656,41.08000183105469,41.81999969482422,41.81999969482422,107013,,,
2020-11-19,41.61000061035156,41.97999954223633,41.08000183105469,41.7400016784668,41.7400016784668,88144,,,73.29679150215723
2020-11-20,41.70000076293945,42.31999969482422,41.5099983215332,42.150001525878906,42.150001525878906,276340,,,74.18923025807587
2020-11-23,42.459999084472656,43.36000061035156,42.290000915527344,43.060001373291016,43.060001373291016,300717,,,76.09856167873194
2020-11-24,42.84000015258789,45.20000076293945,42.81999969482422,44.90999984741211,44.90999984741211,418527,,,79.42998423320725
2020-11-25,44.81999969482422,46.2599983215332,44.72999954223633,45.709999084472656,45.709999084472656,417182,,,80.68379061426172
2020-11-30,45.34000015258789,45.79999923706055,44.41999816894531,45.34000015258789,45.34000015258789,370755,,,78.30646297349278
2020-12-01,45.08000183105469,45.70000076293945,44.119998931884766,44.54999923706055,44.54999923706055,314919,,,73.33776901014022
2020-12-02,44.380001068115234,45.91999816894531,43.91999816894531,45.279998779296875,45.279998779296875,368854,,,74.92130950090954
2020-12-03,44.9900016784668,45.84000015258789,44.65999984741211,45.63999938964844,45.63999938964844,350768,,,75.6881688036335
2020-12-04,45.63999938964844,46.68000030517578,45.61000061035156,46.2599983215332,46.2599983215332,335453,,,76.9929683928406
2020-12-07,46.150001525878906,46.540000915527344,45.36000061035156,45.7599983215332,45.7599983215332,348871,,,73.56406231308233
2020-12-08,45.65999984741211,45.93000030517578,45.13999938964844,45.599998474121094,45.599998474121094,332641,,,72.45210079944198
2020-12-09,45.599998474121094,46.2400016784668,44.95000076293945,45.52000045776367,45.52000045776367,434976,,,71.86717742878028
2020-12-10,45.689998626708984,47.7400016784668,45.52000045776367,46.779998779296875,46.779998779296875,447529,,,75.25561910835472
2020-12-11,46.970001220703125,47.290000915527344,46.34000015258789,46.56999969482422,46.56999969482422,367305,,,73.66315683377587
2020-12-14,46.72999954223633,47.439998626708984,45.689998626708984,46.9900016784668,46.9900016784668,403543,,,74.81119520564654
2020-12-15,46.9900016784668,47.72999954223633,46.540000915527344,47.619998931884766,47.619998931884766,311169,,,76.46818598494659
2020-12-16,47.599998474121094,47.939998626708984,47.16999816894531,47.81999969482422,47.81999969482422,275331,,,76.98577676547679
2020-12-17,47.849998474121094,48.59000015258789,47.810001373291016,48.36000061035156,48.36000061035156,96536,,,78.36918852804841
2020-12-18,48.43000030517578,49.279998779296875,48.099998474121094,49.099998474121094,49.099998474121094,83711,,,80.13171696981861
2020-12-21,48.540000915527344,48.61000061035156,46.18000030517578,47.7400016784668,47.7400016784668,478098,,,69.00347883478997
2020-12-22,47.93000030517578,47.959999084472656,46.599998474121094,47.02000045776367,47.02000045776367,295737,,,63.94080344228864
2020-12-23,46.790000915527344,48.5,46.15999984741211,48.119998931884766,48.119998931884766,344306,,,67.82476048387088
2020-12-28,48.22999954223633,48.959999084472656,47.5,47.619998931884766,47.619998931884766,238462,,,64.4277718856094
2020-12-29,47.720001220703125,48.349998474121094,47.68000030517578,48.0,48.0,213778,,,65.82854806873831
2020-12-30,48.130001068115234,48.65999984741211,47.61000061035156,48.400001525878906,48.400001525878906,266957,,,67.28876099495223
2020-12-31,48.349998474121094,48.58000183105469,47.77000045776367,48.52000045776367,48.52000045776367,181894,,,67.73420745233236
2021-01-04,48.400001525878906,49.83000183105469,47.18000030517578,47.619998931884766,47.619998931884766,528525,,,61.022415883166424
2021-01-05,47.380001068115234,50.20000076293945,47.2400016784668,49.93000030517578,49.93000030517578,643191,,,69.40282792680773
2021-01-06,49.81999969482422,50.939998626708984,49.47999954223633,50.630001068115234,50.630001068115234,509365,,,71.40892480131438
2021-01-07,50.529998779296875,51.279998779296875,50.38999938964844,50.83000183105469,50.83000183105469,369292,,,71.97431040040433
2021-01-08,50.93000030517578,52.75,50.810001373291016,52.2400016784668,52.2400016784668,499416,,,75.63272788853152
2021-01-11,52.58000183105469,52.70000076293945,51.5,52.25,52.25,394822,,,75.65699420605017
2021-01-12,52.18000030517578,53.45000076293945,52.06999969482422,53.209999084472656,53.209999084472656,400200,,,77.92965437445095
2021-01-13,53.310001373291016,53.93000030517578,52.58000183105469,52.90999984741211,52.90999984741211,429898,,,75.55575735110413
2021-01-14,52.84000015258789,53.75,52.2400016784668,53.56999969482422,53.56999969482422,390087,47.67582789622599,,77.20118845552784
2021-01-15,53.79999923706055,53.83000183105469,51.83000183105469,52.36000061035156,52.36000061035156,165668,47.88696771380396,,68.14467694288238
2021-01-19,52.0,53.130001068115234,51.7599983215332,52.97999954223633,52.97999954223633,125964,48.115199601970026,,70.08140538186456
2021-01-20,53.130001068115234,53.790000915527344,53.04999923706055,53.2400016784668,53.2400016784668,400301,48.34357699324306,,70.88093543646336
2021-01-21,52.93000030517578,53.40999984741211,52.75,53.130001068115234,53.130001068115234,352397,48.55574065014985,,70.02828705950752
2021-01-22,53.099998474121094,53.15999984741211,51.439998626708984,52.27000045776367,52.27000045776367,437484,48.719542314883526,,63.58801592423464
2021-01-25,52.16999816894531,52.95000076293945,51.81999969482422,52.77000045776367,52.77000045776367,349076,48.89730221084967,,65.57053273780696
2021-01-26,52.90999984741211,53.25,52.290000915527344,52.61000061035156,52.61000061035156,314538,49.05948157033332,,64.36287950521027
2021-01-27,52.7599983215332,53.29999923706055,51.849998474121094,52.849998474121094,52.849998474121094,442376,49.22432393030506,,65.3924978723363
2021-01-28,52.650001525878906,53.58000183105469,52.040000915527344,52.34000015258789,52.34000015258789,411406,49.359242327908,,61.33701679314088
2021-01-29,52.150001525878906,53.25,51.93000030517578,52.20000076293945,52.20000076293945,410914,49.48175517765743,,60.232712019478285
2021-02-01,51.9900016784668,53.7400016784668,51.63999938964844,53.54999923706055,53.54999923706055,416067,49.656522032088745,,66.49663667910714
2021-02-02,53.47999954223633,55.2599983215332,53.45000076293945,54.7599983215332,54.7599983215332,463718,49.874943638216436,,70.9182215032163
2021-02-03,55.04999923706055,56.33000183105469,54.810001373291016,55.689998626708984,55.689998626708984,448693,50.12293129496799,,73.78219274686703
2021-02-04,55.959999084472656,56.58000183105469,55.29999923706055,56.22999954223633,56.22999954223633,381404,50.38248180290562,,75.30304554125891
2021-02-05,56.459999084472656,57.290000915527344,56.43000030517578,56.849998474121094,56.849998474121094,400833,50.65645156772328,,76.95588963007934
2021-02-08,57.060001373291016,58.13999938964844,57.0,57.970001220703125,57.970001220703125,399724,50.965288687169746,,79.61053843807157
2021-02-09,58.11000061035156,58.619998931884766,57.27000045776367,58.36000061035156,58.36000061035156,514698,51.276615296401964,,80.4548740830355
2021-02-10,58.45000076293945,58.90999984741211,58.08000183105469,58.68000030517578,58.68000030517578,457535,51.58741023502819,,81.14481282891309
2021-02-11,58.400001525878906,58.709999084472656,57.84000015258789,58.2400016784668,58.2400016784668,380445,51.86591686386083,,77.11400792519565
2021-02-12,57.939998626708984,59.81999969482422,57.40999984741211,59.470001220703125,59.470001220703125,480822,52.18341619630431,,80.09124506682387
2021-02-16,59.97999954223633,60.95000076293945,59.33000183105469,60.04999923706055,60.04999923706055,602332,52.511044289663396,,81.32495106260384
2021-02-17,60.2400016784668,61.72999954223633,59.43000030517578,61.13999938964844,61.13999938964844,335419,52.86955168509153,,83.4060898470402
2021-02-18,61.68000030517578,62.2599983215332,59.790000915527344,60.52000045776367,60.52000045776367,132035,53.18666575604,,78.07632872907303
2021-02-19,60.20000076293945,60.290000915527344,58.59000015258789,59.2400016784668,59.2400016784668,102427,53.43701941368658,,68.36365981762184
2021-02-22,58.880001068115234,61.84000015258789,58.81999969482422,61.4900016784668,61.4900016784668,505773,53.76936240412491,,74.39373899504393
2021-02-23,62.15999984741211,63.0,60.66999816894531,61.66999816894531,61.66999816894531,570677,54.09474981950835,,74.80742941569073
2021-02-24,61.290000915527344,63.5099983215332,60.970001220703125,63.220001220703125,63.220001220703125,489933,54.469834341896984,,78.09007099466973
2021-02-25,63.38999938964844,63.810001373291016,62.650001525878906,63.529998779296875,63.529998779296875,510357,54.841541620732386,,78.68818212171129
2021-02-26,63.459999084472656,63.56999969482422,61.34000015258789,61.5,61.5,472723,55.11422140305076,,65.98510314597274
2021-03-01,61.95000076293945,62.91999816894531,59.959999084472656,60.63999938964844,60.63999938964844,456679,55.340122892638426,,61.45853215805853
2021-03-02,60.22999954223633,61.209999084472656,59.380001068115234,59.75,59.75,464133,55.52010500521145,,57.09351598348692
2021-03-03,59.54999923706055,61.9900016784668,59.2400016784668,61.279998779296875,61.279998779296875,465311,55.75481090383401,,62.079630949964795
2021-03-04,61.08000183105469,64.86000061035156,60.52000045776367,63.83000183105469,63.83000183105469,694628,56.083357696722125,,68.62404306344
2021-03-05,64.16000366210938,66.41999816894531,63.81999969482422,66.08999633789062,66.08999633789062,573168,56.48988956162888,,73.06140095237124
2021-03-08,66.68000030517578,67.9800033569336,64.56999969482422,65.05000305175781,65.05000305175781,533376,56.83716474097158,,68.27615393088502
2021-03-09,64.7300033569336,65.9800033569336,63.630001068115234,64.01000213623047,64.01000213623047,554564,57.12776625411415,,63.77760506624397
2021-03-10,63.84000015258789,64.95999908447266,63.130001068115234,64.44000244140625,64.44000244140625,498488,57.423631218656375,,64.80999196588154
2021-03-11,64.69999694824219,66.20999908447266,64.54000091552734,66.0199966430664,66.0199966430664,441063,57.77102131284247,,68.37652556687478
2021-03-12,65.95999908447266,66.23999786376953,65.41000366210938,65.61000061035156,65.61000061035156,321714,58.08742617700805,,66.49325216318411
2021-03-15,65.55999755859375,66.4000015258789,64.12999725341797,65.38999938964844,65.38999938964844,378009,58.381842279601855,,65.45151969935627
2021-03-16,65.33000183105469,65.43000030517578,63.79999923706055,64.80000305175781,64.80000305175781,317537,58.640317136496876,,62.61824661920515
2021-03-17,64.75,65.33999633789062,63.599998474121094,64.5999984741211,64.5999984741211,254724,58.88007455830656,,61.6440752852746
2021-03-18,64.41999816894531,64.81999969482422,58.20000076293945,60.0,60.0,143597,58.92508340501868,,44.4976396642356
2021-03-19,59.560001373291016,61.720001220703125,58.939998626708984,61.41999816894531,61.41999816894531,84171,59.02525438551047,,49.195493775162824
2021-03-22,61.54999923706055,61.900001525878906,60.38999938964844,61.54999923706055,61.54999923706055,404370,59.12652841792855,,49.61595401383115
2021-03-23,61.279998779296875,61.349998474121094,57.25,57.7599983215332,57.7599983215332,712317,59.07176248799258,,39.38285882369398
2021-03-24,57.400001525878906,61.34000015258789,57.290000915527344,61.18000030517578,61.18000030517578,566291,59.15618088860104,,49.50370663585858
2021-03-25,60.79999923706055,60.86000061035156,57.439998626708984,58.560001373291016,58.560001373291016,580105,59.13232828535737,,43.51030949600684
2021-03-26,58.47999954223633,61.36000061035156,58.31999969482422,60.970001220703125,60.970001220703125,471996,59.205793629481796,,49.559724412031784
2021-03-29,60.93000030517578,61.77000045776367,59.40999984741211,61.560001373291016,61.560001373291016,449360,59.299837048466365,,50.94472415224106
2021-03-30,61.959999084472656,62.27000045776367,59.939998626708984,60.54999923706055,60.54999923706055,388188,59.34974072213575,,48.49012598591678
2021-03-31,60.45000076293945,61.16999816894531,58.849998474121094,59.15999984741211,59.15999984741211,414162,59.34217200531167,,45.25824124511503
