,Unix,open,high,low,close,EMA_50,EMA_200,RSI
58,1609200000000,27079.42,27410.0,25880.0,27385.0,21153.292056025715,,78.65175541393967
59,1609286400000,27385.0,28996.0,27320.0,28875.54,21486.327977144978,,81.79943674502155
60,1609372800000,28875.55,29300.0,27850.0,28923.63,21805.825495241454,,81.89220300138341
61,1609459200000,28923.63,29600.0,28624.57,29331.69,22127.921909410885,,82.69805282578969
62,1609545600000,29331.7,33300.0,28946.53,32178.33,22556.529576357145,,87.03327982725848
63,1609632000000,32176.45,34778.11,31962.99,33000.05,23000.37937807272,,87.97029741919687
64,1609718400000,33000.05,33600.0,28130.0,31988.71,23381.133066355058,,80.28097204222648
65,1609804800000,31989.75,34360.0,29900.0,33949.53,23827.416119184807,,83.32437539694041
66,1609891200000,33949.53,36939.21,33288.0,36769.36,24372.288123279617,,86.54133661552707
67,1609977600000,36769.36,40365.0,36300.0,39432.28,25004.508282772844,,88.74875295269399
68,1610064000000,39432.48,41950.0,36500.0,40582.81,25656.68425526278,,89.5465057185879
69,1610150400000,40586.96,41380.0,38720.0,40088.22,26259.25555116973,,86.7005916266798
70,1610236800000,40088.22,41350.0,35111.11,38150.02,26754.483080678878,,76.44709337687885
71,1610323200000,38150.02,38264.74,30420.0,35404.47,27113.864285587293,,64.7630594617706
72,1610409600000,35410.37,36628.0,32531.0,34051.24,27401.421201510286,,59.90335435431165
73,1610496000000,34049.15,37850.0,32380.0,37371.38,27813.758412557872,,66.5378238776188
74,1610582400000,37371.38,40100.0,36701.23,39144.5,28281.373069990288,,69.44546165086682
75,1610668800000,39145.21,39747.76,34408.0,36742.22,28629.832763167065,,61.63169537564887
76,1610755200000,36737.43,37950.0,35357.8,35994.98,28932.569927568664,,59.393109397516476
77,1610841600000,35994.98,36852.5,33850.0,35828.61,29215.490652437868,,58.88031955831118
78,1610928000000,35824.99,37469.83,34800.0,36631.27,29519.18453817434,,60.64569423206342
79,1611014400000,36622.46,37850.0,35844.06,35891.49,29779.693248337044,,58.1670190569337
80,1611100800000,35901.94,36415.31,33400.0,35468.23,30011.86181836464,,56.73817660475648
81,1611187200000,35468.23,35600.0,30071.0,30850.13,30046.019824497085,,44.02968731532628
82,1611273600000,30851.99,33826.53,28850.0,32945.17,30163.97449589088,,49.55034046146403
83,1611360000000,32950.0,33456.0,31390.16,32078.0,30241.734109839897,,47.46350069242556
84,1611446400000,32078.0,33071.0,30900.0,32259.9,30323.60906655126,,47.958613835377825
85,1611532800000,32259.45,34875.0,31910.0,32254.2,30401.825344936486,,47.943366333736066
86,1611619200000,32254.19,32921.88,30837.37,32467.77,30485.416824541433,,48.60272577561678
87,1611705600000,32464.01,32557.29,29241.72,30366.15,30480.597099999122,,42.85091164215312
88,1611792000000,30362.19,33783.98,29842.1,33364.86,30597.01465596621,,51.64431021502251
89,1611878400000,33368.18,38531.9,31915.4,34252.2,30744.379891741683,,53.90450669150838
90,1611964800000,34246.28,34933.0,32825.0,34262.88,30886.078400746417,,53.932416696703655
91,1612051200000,34262.89,34342.69,32171.67,33092.98,30974.861845304822,,50.33698671181601
92,1612137600000,33092.97,34717.27,32296.16,33526.37,31077.40477820377,,51.62360374392216
93,1612224000000,33517.09,35984.33,33418.0,35466.24,31253.616781010747,,56.994190980599626
94,1612310400000,35472.71,37662.63,35362.38,37618.87,31508.943516483996,,62.031444228349855
95,1612396800000,37620.26,38708.27,36161.95,36936.66,31726.468137004696,,59.64699220740918
96,1612483200000,36936.65,38310.12,36570.0,38290.24,31989.295754513812,,62.7098143103525
97,1612569600000,38289.32,40955.51,38215.94,39186.94,32277.266991478307,,64.62533196316843
98,1612656000000,39181.01,39700.0,37351.0,38795.69,32537.856446902573,,63.102232718257326
99,1612742400000,38795.69,46794.45,37988.89,46374.87,33090.60293518132,,75.26420187907163
100,1612828800000,46374.86,48142.19,44961.09,46420.42,33622.699367903646,,75.31685875413044
101,1612915200000,46420.42,47310.0,43727.0,44807.58,34068.86150528625,,69.66210935709218
102,1613001600000,44807.58,48678.9,43994.02,47969.51,34622.98144035225,,73.81309297433377
103,1613088000000,47968.66,48985.8,46125.0,47287.6,35127.50313263065,,71.53971151449127
104,1613174400000,47298.15,48150.0,46202.53,47153.69,35606.294029071876,,71.07675824463313
105,1613260800000,47156.78,49707.43,47014.17,48577.79,36122.41195839896,,73.0724735684103
106,1613347200000,48580.47,49010.92,45570.79,47911.1,36591.19900790645,,70.61594107295534
107,1613433600000,47911.1,50689.18,47003.62,49133.45,37089.67788041107,,72.44499108132905
108,1613520000000,49133.45,52618.74,48947.0,52119.71,37686.71564989668,,76.3226040088548
109,1613606400000,52117.67,52530.0,50901.9,51552.6,38237.230716091726,,74.18750014008691
110,1613692800000,51552.61,56368.0,50710.2,55906.0,38938.38955974338,,79.03580544739683
111,1613779200000,55906.0,57700.46,53863.93,55841.19,39608.8384142813,,78.79851728597663
112,1613865600000,55841.19,58352.8,55477.59,57408.57,40314.54694997157,,80.33610104945448
113,1613952000000,57412.35,57508.47,47622.0,54087.67,40860.37645117436,,68.92977928011416
114,1614038400000,54087.67,54183.59,44892.56,48891.0,41178.49861546353,,55.62126055912932
115,1614124800000,48891.0,51374.99,46988.69,49676.2,41514.98952410543,,56.97303243464652
116,1614211200000,49676.21,52041.73,46674.34,47073.73,41735.019736176706,,51.38620666342679
117,1614297600000,47073.73,48424.11,44106.78,46276.87,41914.732675948595,,49.776663766857595
118,1614384000000,46276.88,48394.0,45000.0,46106.43,42080.53223616988,,49.42010278036398
119,1614470400000,46103.67,46638.46,43000.0,45135.66,42201.33470563105,,47.34008716495873
120,1614556800000,45134.11,49790.0,44950.53,49587.03,42493.27672699182,,56.401510585690275
121,1614643200000,49595.76,50200.0,47047.6,48440.65,42728.29129881537,,53.83241794437269
122,1614729600000,48436.61,52640.0,48100.71,50349.37,43029.35317886324,,57.31842137552474
123,1614816000000,50349.37,51773.88,47500.0,48374.09,43240.42998883547,,52.869383978476094
124,1614902400000,48374.09,49448.93,46300.0,48751.71,43458.023774789006,,53.61069541862903
125,1614988800000,48746.81,49200.0,47070.0,48882.2,43672.121652396476,,53.880648138805334
126,1615075200000,48882.2,51450.03,48882.2,50971.75,43960.17202126043,,58.08676423779755
127,1615161600000,50959.11,52402.78,49274.67,52375.17,44292.15452279618,,60.68049940777925
128,1615248000000,52375.18,54895.0,51789.41,54884.5,44709.93775560492,,64.8669424646051
129,1615334400000,54874.67,57387.69,53005.0,55851.59,45149.28731449282,,66.35379231596316
130,1615420800000,55851.59,58150.0,54272.82,57773.16,45646.977186643846,,69.14770389938131
131,1615507200000,57773.15,58081.51,54962.84,57221.72,46103.2103699868,,67.41758299164421
132,1615593600000,57221.72,61844.0,56078.23,61188.39,46697.692634094776,,72.70755755182435
133,1615680000000,61188.38,61724.79,58966.78,58968.31,47181.16444663503,,66.22672499282663
134,1615766400000,58976.08,60633.43,54600.0,55605.2,47513.016539868164,,57.818992313774295
135,1615852800000,55605.2,56938.29,53271.34,56900.75,47882.766309337196,,59.92941334590157
136,1615939200000,56900.74,58974.73,54123.69,58912.97,48317.13301172159,,63.023838262914786
137,1616025600000,58912.97,60129.97,57023.0,57648.16,48684.52627722104,,59.892971255353466
138,1616112000000,57641.0,59468.0,56270.74,58030.01,49052.430767518345,,60.530462170311495
139,1616198400000,58030.01,59880.0,57820.17,58102.28,49408.643056954956,,60.65791831845767
140,1616284800000,58100.02,58589.1,55450.11,57351.56,49721.23977583542,,58.543071729208116
141,1616371200000,57351.56,58430.73,53650.0,54083.25,49892.88447585286,,50.31791886958489
142,1616457600000,54083.25,55830.9,53000.0,54340.89,50067.88959354455,,50.90350887747634
143,1616544000000,54342.8,57200.0,51700.0,52303.65,50155.84341170329,,46.260322451356
144,1616630400000,52303.66,53287.0,50427.56,51293.78,50200.60378565027,,44.112312986093244
145,1616716800000,51293.78,55073.46,51214.6,55025.59,50390.370503066646,,52.828828946962204
146,1616803200000,55025.59,56700.36,53950.0,55817.14,50603.780962015604,,54.45155013721197
147,1616889600000,55817.14,56559.75,54691.84,55777.63,50807.22285379261,,54.35104494293571
148,1616976000000,55777.65,58405.82,54800.01,57635.47,51075.6893212212,,58.25305941847354
149,1617062400000,57635.46,59368.0,57071.35,58746.57,51377.25508024124,,60.43145923488067
150,1617148800000,58746.57,59800.0,56769.0,58740.55,51666.700520077226,,60.41306541887885
151,1617235200000,58739.46,59490.0,57935.45,58720.44,51943.9516399219,,60.34698624491224
152,1617321600000,58720.45,60200.0,58428.57,58950.01,52219.30388248881,,60.873120636288924
153,1617408000000,58950.01,59791.72,56880.0,57051.94,52409.219845544176,,54.441342030153706
154,1617494400000,57051.95,58492.85,56388.0,58202.01,52636.84966400285,,57.37978894813853
155,1617580800000,58202.01,59272.0,56777.77,59129.99,52891.97967118983,,59.64171624447153
156,1617667200000,59129.99,59495.24,57413.02,57991.15,53092.32214255642,,55.73257860110823
157,1617753600000,57990.03,58655.0,55473.0,55953.45,53204.72538403279,,49.48302129087681
158,1617840000000,55953.44,58153.31,55700.0,58077.52,53396.14612496257,,55.13107762733775
159,1617926400000,58077.52,58894.9,57654.0,58142.54,53582.588738881896,,55.295845434088676
160,1618012800000,58142.55,61500.0,57900.01,59769.13,53825.58578918396,,59.320411735945164
161,1618099200000,59769.13,60699.0,59232.52,60002.43,54068.18675644015,,59.87833120040465
162,1618185600000,59998.8,61300.0,59350.59,59860.0,54295.651604127364,,59.34322799849496
163,1618272000000,59860.01,63777.77,59805.15,63575.0,54660.06313352054,,67.50112497608589
164,1618358400000,63575.01,64854.0,61301.0,62959.53,54985.97539294354,,65.16813242780601
165,1618444800000,62959.53,63800.0,62020.0,63159.98,55306.9437362546,,65.58531864184923
166,1618531200000,63158.74,63520.61,60000.0,61334.8,55543.62721362756,,58.692169498226576
167,1618617600000,61334.81,62506.05,59580.91,60006.66,55718.859342073345,,54.22594062007171
168,1618704000000,60006.67,60499.0,50931.3,56150.01,55735.78681615046,,43.80250643669344
169,1618790400000,56150.01,57526.81,54221.58,55633.14,55731.75696653344,,42.62008093924388
170,1618876800000,55633.14,57076.24,53329.96,56425.0,55758.97206426004,,45.06667800346613
171,1618963200000,56425.0,56757.91,53536.02,53787.63,55681.58504029207,,39.088619138089584
172,1619049600000,53787.62,55521.48,50500.0,51690.96,55524.93534015365,,35.10220229969377
173,1619136000000,51690.95,52131.85,47500.0,51125.14,55352.23058500826,,34.091752813451244
174,1619222400000,51110.56,51166.22,48657.14,50047.84,55144.02558672704,,32.1916936768565
175,1619308800000,50047.84,50567.91,46930.0,49066.77,54905.49304965823,,30.523304530337604
176,1619395200000,49066.76,54356.62,48753.44,54001.39,54870.008186088606,,45.752354866349016
177,1619481600000,54001.38,55460.0,53222.0,55011.97,54875.57981791966,,48.25392536545054
178,1619568000000,55011.97,56428.0,53813.16,54846.22,54874.4275579968,,47.86406511422109
179,1619654400000,54846.23,55195.84,52330.94,53555.0,54822.6466790547,,44.82573393867245
180,1619740800000,53555.0,57963.0,53013.01,57694.27,54935.34011662044,,54.74351551006828
181,1619827200000,57697.25,58458.07,56956.14,57800.37,55047.771640682644,,54.96696814114963
182,1619913600000,57797.35,57911.02,56035.25,56578.21,55107.828559863134,,51.79457985739835
183,1620000000000,56578.21,58981.44,56435.0,57169.39,55188.72552256506,,53.20157356691
184,1620086400000,57169.39,57200.0,53046.69,53200.01,55110.68902557075,,43.930146923438556
185,1620172800000,53205.05,58069.82,52900.0,57436.11,55201.9355395417,,53.28625059326292
186,1620259200000,57436.11,58360.0,55200.0,56393.68,55248.69697560115,,51.02965557364082
187,1620345600000,56393.68,58650.0,55241.63,57314.75,55329.76256707561,,52.926557347459394
188,1620432000000,57315.49,59500.0,56900.0,58862.05,55468.3557598916,,56.00931231940252
189,1620518400000,58866.53,59300.0,56235.66,58240.84,55577.135015637316,,54.467094037569005
190,1620604800000,58240.83,59500.0,53400.0,55816.14,55586.51226437835,,48.816938492875494
191,1620691200000,55816.14,56862.43,54370.0,56670.02,55629.02238231746,,50.754331587626126
192,1620777600000,56670.02,58000.01,48600.0,49631.32,55393.71403069584,,37.98905398024033
193,1620864000000,49537.15,51367.19,46000.0,49670.97,55169.19704845268,,38.08352504146208
194,1620950400000,49671.92,51483.0,48799.75,49841.45,54960.18023919489,,38.51723436694873
195,1621036800000,49844.16,50700.0,46555.0,46762.99,54638.59533272025,,33.89948460771163
196,1621123200000,46762.99,49795.89,43825.39,46431.5,54316.62680569991,,33.434655040664396
197,1621209600000,46426.83,46686.0,42001.0,43538.04,53893.783627070705,,29.617180912629486
198,1621296000000,43538.02,45799.29,42250.02,42849.78,53460.534335777855,,28.775548228242
199,1621382400000,42849.78,43584.9,30000.0,36690.09,52802.64939154943,47040.77960385996,22.588793276188024
200,1621468800000,36671.23,42451.67,34850.0,40526.64,52321.082211474786,46965.93399893848,32.34548892861103
201,1621555200000,40525.39,42200.0,33488.0,37252.01,51729.95534546521,46854.49534054023,28.98724721457387
202,1621641600000,37263.35,38829.0,35200.62,37449.73,51169.780020565864,46746.76730795318,29.463442989600303
203,1621728000000,37458.51,38270.64,31111.01,34655.25,50521.96640817839,46608.471595375435,26.734717337199793
204,1621814400000,34681.44,39920.0,34031.0,38796.29,50062.00977014324,46519.25310801679,36.16885323982771
205,1621900800000,38810.99,39791.77,36419.62,38324.72,49601.602536027225,46425.80538653115,35.606569583874794
206,1621987200000,38324.72,40841.0,37800.44,39241.91,49195.23716860479,46344.00153558198,37.6372600700494
207,1622073600000,39241.92,40411.14,37134.27,38529.98,48776.88999481645,46255.15003282868,36.67058031899447
208,1622160000000,38529.99,38877.83,34684.0,35663.49,48262.51876310264,46134.885459184006,32.995878246165674
209,1622246400000,35661.79,37338.58,33632.76,34605.15,47726.81534703427,46004.152969714516,31.731563268568262
210,1622332800000,34605.15,36488.0,33379.0,35641.27,47252.77008991627,45886.81402094266,34.38241456155659
211,1622419200000,35641.26,37499.0,34153.84,37253.81,46860.57268815059,45789.19650047252,38.391897442408
212,1622505600000,37253.82,37894.81,35666.0,36693.09,46461.768429883195,45686.48186548213,37.533076712860755
213,1622592000000,36694.85,38225.0,35920.0,37568.68,46112.95310051961,45594.937241251646,39.79779792689875
214,1622678400000,37568.68,39476.0,37170.0,39246.79,45843.642277611936,45523.44390523593,43.98903299111475
215,1622764800000,39246.78,39289.07,35555.15,36829.0,45490.06442291042,45425.65467360499,39.70050269446526
216,1622851200000,36829.15,37925.0,34800.0,35513.2,45098.74841006599,45314.3105014831,37.554725394260494
217,1622937600000,35516.07,36480.0,35222.0,35796.31,44733.88739590352,45207.534077730255,38.3271088450784
218,1623024000000,35796.31,36900.0,33300.0,33552.79,44295.34426788558,45076.95247305415,34.66764744531952
219,1623110400000,33556.96,34068.01,31000.0,33380.81,43867.258865259646,44946.07114760095,34.39652940437786
220,1623196800000,33380.8,37534.79,32396.82,37388.05,43613.13548360961,44861.60066052312,45.15857587430079
221,1623283200000,37388.05,38491.0,35782.0,36675.72,43341.04215906054,44770.225074270034,43.7835846459426
222,1623369600000,36677.83,37680.4,35936.77,37331.98,43105.36119231197,44687.29557199328,45.43203853082664
223,1623456000000,37331.98,37463.63,34600.36,35546.11,42808.881932912496,44585.50190205656,41.83677717985247
224,1623542400000,35546.12,39380.0,34757.0,39020.57,42660.30236646172,44523.605762532505,50.1088429020048
225,1623628800000,39020.56,41064.05,38730.0,40516.29,42576.21349165507,44479.086449441435,53.194916012166736
226,1623715200000,40516.28,41330.0,39506.4,40144.04,42480.823285187005,44430.98197476089,52.32739335870269
227,1623801600000,40143.8,40527.14,38116.01,38349.01,42318.77367612295,44363.56976755641,48.24179349617309
228,1623888000000,38349.0,39559.88,37365.0,38092.97,42153.03847698756,44294.14552697072,47.67006054487675
229,1623974400000,38092.97,38202.84,35129.29,35819.84,41904.65268642196,44200.428275791724,42.818290180694355
230,1624060800000,35820.48,36457.0,34803.52,35483.72,41652.82698807647,44104.13705723644,42.135391409867026
231,1624147200000,35483.72,36137.72,33336.0,35600.16,41415.445384884406,44010.29871836097,42.47765140895022
232,1624233600000,35600.17,35750.0,31251.23,31608.93,41030.84173108047,43873.60229201229,34.8652000821872
233,1624320000000,31614.12,33298.78,28805.0,32509.56,40696.64508158982,43748.47418427664,37.58344247779267
234,1624406400000,32509.56,34881.0,31683.0,33678.07,40421.38410091694,43637.7076531678,41.02244556734621
235,1624492800000,33675.07,35298.0,32286.57,34663.09,40195.550719233004,43539.097351441895,43.831886403019496
236,1624579200000,34663.08,35500.0,31275.0,31584.45,39857.83473821233,43407.87954270193,37.77515964355205
237,1624665600000,31576.09,32730.0,30151.0,32283.65,39560.78611902932,43285.90180540208,39.80940644100889
238,1624752000000,32283.65,34749.0,31973.45,34700.34,39370.166968715166,43191.8561254309,46.33922346473825
239,1624838400000,34702.49,35297.71,33862.72,34494.89,39178.96670342536,43096.68565108664,45.88350268308022
240,1624924800000,34494.89,36600.0,34225.43,35911.73,39050.83144643966,43018.13900673854,49.567030620672455
241,1625011200000,35911.72,36100.0,34017.55,35045.0,38893.730207633875,42931.0613613325,47.43975187539153
242,1625097600000,35045.0,35057.57,32711.0,33504.69,38682.38261832763,42828.21229910039,43.83893923467848
243,1625184000000,33502.33,33977.04,32699.0,33786.55,38490.3781152622,42729.65537971379,44.66660582076921
244,1625270400000,33786.54,34945.61,33316.73,34669.13,38340.516948809614,42641.876551857255,47.28629048073627
245,1625356800000,34669.12,35967.85,34357.15,35286.51,38220.7455976979,42561.85207814189,49.10159317747773
246,1625443200000,35288.13,35293.78,33125.55,33690.14,38043.06570679372,42465.41979269632,44.80505953162071
247,1625529600000,33690.15,35118.88,33532.0,34220.01,37893.13458954929,42375.877509512255,46.47910204064113
248,1625616000000,34220.02,35059.09,33777.77,33862.12,37735.048125935595,42283.50506725944,45.47584344146093
249,1625702400000,33862.11,33929.64,32077.0,32875.71,37544.47720611172,42181.52424482185,42.737684010583315
250,1625788800000,32875.71,34100.0,32261.07,33815.81,37398.24859281083,42090.920232530225,46.07045877636459
251,1625875200000,33815.81,34262.0,33004.78,33502.87,37245.48225424753,41997.99002549264,45.128865858372755
252,1625961600000,33502.87,34666.0,33306.47,34258.99,37128.36020125318,41914.32012862506,47.89960713921331
253,1626048000000,34259.0,34678.43,32658.34,33086.63,36969.85485383911,41818.962024744156,44.174975677206795
254,1626134400000,33086.94,33340.0,32202.25,32729.77,36803.570844006244,41720.86270777278,43.07693676476891
255,1626220800000,32729.12,33114.03,31550.0,32820.02,36647.3475922857,41624.877126544314,43.45970291209413
256,1626307200000,32820.03,33185.25,31133.0,31880.0,36460.386378422125,41519.87711390999,40.41162451104569
257,1626393600000,31874.49,32249.18,31020.0,31383.87,36261.30075050669,41410.75270620301,38.862407833050455
258,1626480000000,31383.86,31955.92,31164.31,31520.07,36075.36425153388,41304.356259485794,39.547558371290364
259,1626566400000,31520.07,32435.0,31108.97,31778.56,35906.85700303651,41201.967610548476,40.90121205385023
260,1626652800000,31778.57,31899.0,30407.44,30839.65,35708.137200592144,41090.67640241489,37.60716903706718
261,1626739200000,30839.65,31063.07,29278.0,29790.35,35476.060603736936,40969.40675925038,34.28405208271773
262,1626825600000,29790.34,32858.0,29482.61,32144.51,35345.40803892897,40874.7761628705,45.84590133632914
263,1626912000000,32144.51,32591.35,31708.0,32287.83,35225.49991261111,40782.768255890565,46.46343766782149
264,1626998400000,32287.58,33650.0,31924.32,33634.09,35163.09012793791,40706.22970706272,52.0004463745394
265,1627084800000,33634.1,34500.0,33401.14,34258.14,35127.60103925664,40637.24431170714,54.356983018602925
266,1627171200000,34261.51,35398.0,33851.12,35381.02,35137.53926597477,40581.05223233013,58.321978823322276
267,1627257600000,35381.02,40550.0,35205.78,37237.6,35219.89640624837,40545.3352356567,63.9051242972205
268,1627344000000,37241.33,39542.61,36383.0,39457.87,35386.094972812236,40533.726705801215,69.21607897866592
269,1627430400000,39456.61,40900.0,38772.0,40019.56,35567.80318510447,40528.24202680577,70.40254944770264
270,1627516800000,40019.57,40640.0,39200.0,40016.48,35742.26451385139,40522.78690944247,70.3865294939815
271,1627603200000,40018.49,42316.71,38313.23,42206.37,35995.7636133906,40540.720311686586,74.78057300396407
272,1627689600000,42206.36,42448.0,41000.15,41461.83,36210.12303066784,40550.525024044786,70.92722331861773
273,1627776000000,41461.84,42599.0,39422.01,39845.44,36352.686955058736,40543.02498349929,63.301102032960976
274,1627862400000,39850.27,40480.01,38690.0,39147.82,36462.301843715955,40528.19427297054,60.28822967948847
275,1627948800000,39146.86,39780.0,37642.03,38207.05,36530.724436390294,40503.537793778654,56.39039161500907
276,1628035200000,38207.04,39969.66,37508.56,39723.18,36655.920699595496,40495.253970628335,60.7901069996758
277,1628121600000,39723.17,41350.0,37332.7,40862.46,36820.8854651165,40499.149424511146,63.74970457041002
278,1628208000000,40862.46,43392.43,39853.86,42836.87,37056.809780008974,40523.93249674982,68.22583473335021
279,1628294400000,42836.87,44700.0,42446.41,44572.54,37351.548322737064,40566.82540829998,71.55140739414986
280,1628380800000,44572.54,45310.0,43261.0,43794.37,37604.21131087513,40600.99756618884,68.10955422508455
281,1628467200000,43794.36,46454.15,42779.0,46253.4,37943.399456129955,40660.80518202333,72.59564245095025
282,1628553600000,46248.87,46700.0,44589.46,45584.99,38243.07330247551,40712.87474703817,69.7244893104624
283,1628640000000,45585.0,46743.47,45341.14,45511.0,38528.09335184619,40763.57968661935,69.39729696773949
284,1628726400000,45510.67,46218.12,43770.0,44399.0,38758.32755877481,40801.973854915355,64.4985586355658
285,1628812800000,44400.06,47886.0,44217.39,47800.0,39112.90675684457,40875.83583932439,71.19565088513755
286,1628899200000,47799.99,48144.0,45971.03,47068.51,39424.89441712969,40941.1581012413,68.21502951061574
287,1628985600000,47068.5,47372.27,45500.0,46973.82,39720.93364950726,41004.75446914609,67.81921971138783
288,1629072000000,46973.82,48053.83,45660.0,45901.29,39963.30287389269,41056.343256062006,63.3364136105209
289,1629158400000,45901.3,47160.0,44376.0,44695.95,40148.89857739481,41094.66688716648,58.64490761385668
290,1629244800000,44695.95,46000.0,44203.28,44705.29,40327.582165135864,41132.663318435094,58.67045470311862
291,1629331200000,44699.37,47033.0,43927.7,46760.62,40579.86028995483,41191.85524878519,63.94830944421843
292,1629417600000,46760.62,49382.99,46622.99,49322.47,40922.71051244321,41277.32036050345,69.22385984730337
293,1629504000000,49322.47,49757.04,48222.0,48821.87,41232.483888533265,41356.58055125521,67.15587207653553
294,1629590400000,48821.88,49500.0,48050.0,49239.22,41546.475892629176,41439.34661982306,68.0137966445195
295,1629676800000,49239.22,50500.0,49029.0,49488.85,41857.943786132186,41523.81830405659,68.54308044707659
296,1629763200000,49488.85,49860.0,47600.0,47674.01,42086.026391686086,41588.323488941714,60.681522373886885
297,1629849600000,47674.01,49264.3,47126.28,48973.32,42356.11813197055,41665.738048505686,63.87600076269477
298,1629936000000,48973.32,49352.84,46250.0,46843.87,42532.10952496965,41719.98986639751,55.86507033790119
299,1630022400000,46843.86,49149.93,46348.0,49069.9,42788.49503793491,41796.955076966195,61.32540505324185
300,1630108800000,49069.9,49299.0,48346.88,48895.35,43027.98095773879,41871.24779306052,60.691335290934646
301,1630195200000,48895.35,49632.27,47762.54,48767.83,43253.07435167786,41943.391093964005,60.20161522929618
302,1630281600000,48767.84,48888.61,46853.0,46982.91,43399.34321211214,41996.0812551719,53.67325283781972
