Unix,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH_Open,ETH_High,ETH_Low,ETH_Close,UNI_Open,UNI_High,UNI_Low,UNI_Close,CRV_Open,CRV_High,CRV_Low,CRV_Close
1609459200000,28923.63,29600.0,28624.57,29331.69,736.42,749.0,714.29,728.91,5.15,5.2797,4.5895,4.7353,0.628,0.677,0.605,0.62
1609545600000,29331.7,33300.0,28946.53,32178.33,728.91,787.69,714.91,774.56,4.7364,5.2,4.48,4.8564,0.621,0.625,0.564,0.613
1609632000000,32176.45,34778.11,31962.99,33000.05,774.44,1011.07,768.71,978.28,4.8573,5.6412,4.6756,5.5155,0.613,0.696,0.586,0.677
1609718400000,33000.05,33600.0,28130.0,31988.71,978.33,1162.97,890.0,1041.43,5.5117,6.2,4.8556,5.4238,0.678,0.733,0.581,0.676
1609804800000,31989.75,34360.0,29900.0,33949.53,1041.45,1134.6,974.45,1099.56,5.4309,6.56,5.164,6.2518,0.676,0.728,0.623,0.688
1609891200000,33949.53,36939.21,33288.0,36769.36,1100.16,1213.0,1057.26,1208.42,6.2518,6.5911,6.004,6.4157,0.688,0.785,0.67,0.731
1609977600000,36769.36,40365.0,36300.0,39432.28,1208.75,1289.0,1131.0,1224.87,6.4157,6.84,6.028,6.2545,0.732,0.79,0.682,0.716
1610064000000,39432.48,41950.0,36500.0,40582.81,1224.86,1273.75,1065.0,1216.93,6.2657,6.37,5.4188,5.8807,0.719,0.735,0.62,0.694
1610150400000,40586.96,41380.0,38720.0,40088.22,1216.72,1304.37,1171.36,1276.0,5.8737,6.3461,5.6618,6.22,0.694,0.8,0.668,0.767
1610236800000,40088.22,41350.0,35111.11,38150.02,1276.0,1348.33,1170.0,1254.25,6.2201,6.58,5.5447,5.9802,0.767,0.842,0.698,0.754
1610323200000,38150.02,38264.74,30420.0,35404.47,1254.24,1260.0,915.0,1087.01,5.9801,6.0035,4.3904,5.2448,0.753,0.756,0.531,0.622
1610409600000,35410.37,36628.0,32531.0,34051.24,1087.0,1150.02,1006.33,1050.16,5.2427,5.8211,4.9651,5.5878,0.623,0.673,0.59,0.624
1610496000000,34049.15,37850.0,32380.0,37371.38,1050.36,1137.65,987.48,1129.89,5.5878,6.3825,5.2601,6.3311,0.624,0.693,0.603,0.687
1610582400000,37371.38,40100.0,36701.23,39144.5,1129.79,1247.55,1086.7,1231.62,6.3406,7.13,6.1775,6.9593,0.686,0.8,0.662,0.796
1610668800000,39145.21,39747.76,34408.0,36742.22,1231.89,1256.98,1069.42,1168.53,6.9603,7.49,6.361,7.3762,0.798,1.198,0.786,1.149
1610755200000,36737.43,37950.0,35357.8,35994.98,1168.48,1298.0,1151.77,1227.83,7.3761,9.3776,7.1931,8.3908,1.147,1.267,1.033,1.108
1610841600000,35994.98,36852.5,33850.0,35828.61,1227.83,1269.02,1165.0,1232.45,8.3987,9.18,8.0284,8.689,1.108,1.79,1.053,1.691
1610928000000,35824.99,37469.83,34800.0,36631.27,1232.5,1260.75,1182.58,1258.45,8.6838,9.878,8.3,9.1904,1.69,1.783,1.385,1.605
1611014400000,36622.46,37850.0,35844.06,35891.49,1258.52,1438.3,1251.49,1365.36,9.1984,9.9388,8.4641,8.5767,1.605,1.664,1.311,1.331
1611100800000,35901.94,36415.31,33400.0,35468.23,1365.36,1407.93,1235.42,1376.99,8.5788,9.0465,7.65,8.9646,1.33,1.649,1.257,1.629
1611187200000,35468.23,35600.0,30071.0,30850.13,1376.72,1390.0,1086.0,1110.96,8.9674,9.0369,7.3247,7.5873,1.628,1.93,1.45,1.681
1611273600000,30851.99,33826.53,28850.0,32945.17,1111.98,1273.79,1042.31,1232.62,7.5865,9.0966,7.0405,8.6834,1.679,2.13,1.415,1.963
1611360000000,32950.0,33456.0,31390.16,32078.0,1232.61,1272.44,1195.9,1233.6,8.6965,9.5339,8.4908,9.3428,1.965,2.3,1.911,2.14
1611446400000,32078.0,33071.0,30900.0,32259.9,1233.46,1398.83,1220.0,1392.51,9.3357,12.3,9.1583,12.0505,2.139,2.35,2.036,2.26
1611532800000,32259.45,34875.0,31910.0,32254.2,1392.19,1475.0,1293.69,1317.88,12.039,12.8983,10.88,11.3177,2.26,2.311,1.967,2.005
1611619200000,32254.19,32921.88,30837.37,32467.77,1317.6,1378.49,1244.56,1365.97,11.3097,14.3148,11.1557,13.9086,2.006,2.24,1.82,2.146
1611705600000,32464.01,32557.29,29241.72,30366.15,1366.54,1373.9,1207.0,1239.03,13.9086,15.4934,13.02,14.7493,2.146,2.148,1.736,1.814
1611792000000,30362.19,33783.98,29842.1,33364.86,1238.93,1360.0,1217.23,1329.69,14.7493,15.3997,13.4994,14.1003,1.815,2.202,1.75,2.08
1611878400000,33368.18,38531.9,31915.4,34252.2,1329.44,1436.9,1285.35,1379.5,14.1121,15.8,14.071,15.6418,2.08,2.131,1.856,2.046
1611964800000,34246.28,34933.0,32825.0,34262.88,1379.56,1406.0,1326.41,1378.05,15.6418,19.62,15.09,19.5376,2.046,2.672,1.885,2.548
1612051200000,34262.89,34342.69,32171.67,33092.98,1378.04,1380.74,1281.12,1312.55,19.5713,20.5612,17.3999,17.7246,2.548,2.849,2.282,2.511
1612137600000,33092.97,34717.27,32296.16,33526.37,1312.45,1377.99,1269.99,1374.17,17.7335,20.7583,16.6679,20.4502,2.514,2.69,2.3,2.54
1612224000000,33517.09,35984.33,33418.0,35466.24,1374.09,1547.9,1360.28,1511.87,20.4542,20.6062,18.005,18.9517,2.539,2.756,2.42,2.5
1612310400000,35472.71,37662.63,35362.38,37618.87,1511.93,1669.35,1508.39,1664.49,18.9675,20.5585,18.6899,19.7114,2.5,2.704,2.4,2.637
1612396800000,37620.26,38708.27,36161.95,36936.66,1664.67,1695.2,1554.44,1595.67,19.7238,21.596,19.132,20.1299,2.637,3.205,2.546,3.026
1612483200000,36936.65,38310.12,36570.0,38290.24,1595.53,1760.49,1591.0,1719.19,20.1043,22.5,19.6333,21.145,3.027,3.369,3.02,3.263
1612569600000,38289.32,40955.51,38215.94,39186.94,1718.95,1743.67,1642.94,1676.35,21.145,21.676,19.1641,19.2499,3.263,3.666,3.0,3.15
1612656000000,39181.01,39700.0,37351.0,38795.69,1676.35,1693.0,1490.46,1611.62,19.2499,19.73,17.06,18.6592,3.146,3.195,2.65,2.981
1612742400000,38795.69,46794.45,37988.89,46374.87,1611.46,1775.57,1563.89,1750.15,18.6745,20.1738,18.1163,19.3198,2.98,3.239,2.849,3.06
1612828800000,46374.86,48142.19,44961.09,46420.42,1749.68,1821.88,1708.49,1769.13,19.3177,19.903,18.8145,19.5175,3.062,3.286,2.938,3.175
1612915200000,46420.42,47310.0,43727.0,44807.58,1769.14,1837.86,1680.0,1740.78,19.5075,22.5,19.0,20.6802,3.175,3.385,2.852,3.087
1613001600000,44807.58,48678.9,43994.02,47969.51,1740.76,1819.0,1703.44,1785.62,20.6808,22.0135,20.122,21.4536,3.09,3.57,3.0,3.562
1613088000000,47968.66,48985.8,46125.0,47287.6,1785.83,1864.88,1739.88,1840.26,21.4615,23.83,21.2313,22.6236,3.559,3.618,3.211,3.387
1613174400000,47298.15,48150.0,46202.53,47153.69,1840.24,1871.72,1765.0,1814.96,22.6374,23.8,21.2037,21.7738,3.388,3.52,3.125,3.289
1613260800000,47156.78,49707.43,47014.17,48577.79,1815.25,1850.0,1784.11,1800.42,21.7744,22.6,20.6637,20.8245,3.29,3.407,2.928,2.955
1613347200000,48580.47,49010.92,45570.79,47911.1,1800.03,1835.72,1655.67,1779.25,20.8295,21.5399,16.8421,20.0675,2.955,3.019,2.08,2.717
1613433600000,47911.1,50689.18,47003.62,49133.45,1779.33,1827.28,1724.0,1781.99,20.0769,21.32,19.3752,20.4846,2.719,2.863,2.538,2.674
1613520000000,49133.45,52618.74,48947.0,52119.71,1781.99,1855.0,1733.01,1849.88,20.4844,21.8168,19.1663,21.5175,2.673,2.88,2.487,2.786
1613606400000,52117.67,52530.0,50901.9,51552.6,1849.7,1950.5,1849.69,1939.61,21.5384,22.27,20.5663,21.1733,2.787,3.026,2.718,2.811
1613692800000,51552.61,56368.0,50710.2,55906.0,1938.91,1972.82,1891.0,1955.0,21.1742,21.544,19.3235,20.0756,2.809,2.875,2.561,2.63
1613779200000,55906.0,57700.46,53863.93,55841.19,1955.46,2042.34,1803.14,1913.0,20.0744,32.999,19.5026,28.7533,2.631,3.269,2.564,2.888
1613865600000,55841.19,58352.8,55477.59,57408.57,1912.9,1976.31,1883.01,1933.53,28.7315,32.122,27.7142,28.7763,2.888,3.08,2.812,2.905
1613952000000,57412.35,57508.47,47622.0,54087.67,1933.54,1936.29,1551.0,1777.58,28.7958,29.1458,21.8157,27.6835,2.905,2.912,2.023,2.58
1614038400000,54087.67,54183.59,44892.56,48891.0,1777.42,1782.39,1355.0,1577.89,27.6861,27.7995,18.1,24.8086,2.582,2.606,1.71,2.138
1614124800000,48891.0,51374.99,46988.69,49676.2,1577.79,1712.7,1500.2,1623.39,24.8325,27.36,23.0701,25.2509,2.139,2.397,2.0,2.152
1614211200000,49676.21,52041.73,46674.34,47073.73,1623.16,1671.59,1459.16,1481.75,25.2509,26.99,23.0803,23.4781,2.153,2.336,1.987,2.007
1614297600000,47073.73,48424.11,44106.78,46276.87,1482.08,1562.25,1400.0,1444.59,23.478,25.1867,21.01,23.1082,2.009,2.097,1.793,1.921
1614384000000,46276.88,48394.0,45000.0,46106.43,1444.56,1529.0,1425.0,1458.13,23.126,24.8409,22.2954,23.5338,1.925,2.105,1.915,1.964
1614470400000,46103.67,46638.46,43000.0,45135.66,1458.27,1468.75,1293.18,1419.18,23.5538,24.127,20.4743,22.2098,1.962,1.984,1.62,1.769
1614556800000,45134.11,49790.0,44950.53,49587.03,1418.67,1572.0,1409.91,1569.86,22.2152,25.72,22.0527,25.7058,1.767,2.009,1.752,2.001
1614643200000,49595.76,50200.0,47047.6,48440.65,1570.0,1602.9,1455.52,1486.78,25.7164,27.4389,24.5146,25.5253,2.001,2.595,1.981,2.508
1614729600000,48436.61,52640.0,48100.71,50349.37,1486.79,1656.94,1475.47,1567.69,25.5253,27.5855,25.265,25.3565,2.507,2.64,2.257,2.279
