Date,Open,High,Low,close,Adj Close,Volume,EMA_50,EMA_200,RSI
2020-10-30,11103.4697265625,11129.8095703125,10822.5703125,10911.58984375,10911.58984375,3662840000,,,
2020-11-02,11010.4501953125,11071.080078125,10830.9501953125,10957.6103515625,10957.6103515625,3196720000,,,
2020-11-03,11038.66015625,11213.919921875,11004.83984375,11160.5703125,11160.5703125,3190710000,,,
2020-11-04,11443.76953125,11663.3095703125,11394.2099609375,11590.7802734375,11590.7802734375,3606820000,,,
2020-11-05,11816.330078125,11924.2802734375,11784.150390625,11890.9296875,11890.9296875,3823380000,,,
2020-11-06,11869.900390625,11920.5400390625,11737.1298828125,11895.23046875,11895.23046875,4156030000,,,
2020-11-09,12046.66015625,12108.0703125,11703.490234375,11713.7802734375,11713.7802734375,5823620000,,,
2020-11-10,11622.4404296875,11665.8701171875,11424.6103515625,11553.8603515625,11553.8603515625,4712950000,,,
2020-11-11,11656.650390625,11793.5703125,11638.900390625,11786.4296875,11786.4296875,3823270000,,,
2020-11-12,11802.5,11847.83984375,11666.3701171875,11709.58984375,11709.58984375,3862690000,,,
2020-11-13,11794.9404296875,11849.7900390625,11715.51953125,11829.2900390625,11829.2900390625,3640680000,,,
2020-11-16,11847.1103515625,11937.7197265625,11814.8896484375,11924.1298828125,11924.1298828125,4138920000,,,
2020-11-17,11913.349609375,11950.1796875,11852.41015625,11899.33984375,11899.33984375,4122770000,,,
2020-11-18,11896.0595703125,11942.490234375,11799.9599609375,11801.599609375,11801.599609375,4699160000,,,
2020-11-19,11779.0400390625,11912.6298828125,11760.98046875,11904.7099609375,11904.7099609375,5322580000,,,73.93521249148579
2020-11-20,11892.7001953125,11935.4697265625,11852.509765625,11854.9697265625,11854.9697265625,5319340000,,,72.07424780072712
2020-11-23,11916.759765625,11949.330078125,11796.5302734375,11880.6298828125,11880.6298828125,5360830000,,,72.45936849396408
2020-11-24,11939.330078125,12049.8798828125,11863.4501953125,12036.7900390625,12036.7900390625,6277790000,,,74.74224463387014
2020-11-25,12053.8896484375,12114.76953125,12020.9501953125,12094.400390625,12094.400390625,4425030000,,,75.54752345910885
2020-11-27,12159.1796875,12236.23046875,12154.5703125,12205.849609375,12205.849609375,3401890000,,,77.07054631450242
2020-11-30,12224.25,12244.650390625,12027.16015625,12198.740234375,12198.740234375,7693430000,,,76.74218136969179
2020-12-01,12313.3603515625,12405.7900390625,12263.9296875,12355.1103515625,12355.1103515625,6467180000,,,78.87418903258111
2020-12-02,12285.75,12360.0595703125,12217.349609375,12349.3701171875,12349.3701171875,5150820000,,,78.58938625152594
2020-12-03,12369.259765625,12439.01953125,12356.990234375,12377.1796875,12377.1796875,5182100000,,,78.98528323862087
2020-12-04,12399.3203125,12464.23046875,12376.4404296875,12464.23046875,12464.23046875,5044210000,,,80.21832883345304
2020-12-07,12461.0,12536.23046875,12460.5498046875,12519.9501953125,12519.9501953125,4741690000,,,80.98731756549968
2020-12-08,12503.169921875,12594.5400390625,12453.2099609375,12582.76953125,12582.76953125,4758170000,,,81.84423805206232
2020-12-09,12591.6904296875,12607.1396484375,12290.7802734375,12338.9501953125,12338.9501953125,5131720000,,,68.86987836529455
2020-12-10,12247.5498046875,12431.5595703125,12214.740234375,12405.8095703125,12405.8095703125,4470060000,,,70.26203444892855
2020-12-11,12336.7900390625,12383.5,12246.76953125,12377.8701171875,12377.8701171875,4268140000,,,68.87587085921174
2020-12-14,12447.4404296875,12543.0,12432.7099609375,12440.0400390625,12440.0400390625,4458140000,,,70.28087279019631
2020-12-15,12543.259765625,12596.1298828125,12465.419921875,12595.0595703125,12595.0595703125,4377950000,,,73.49391268384393
2020-12-16,12611.0400390625,12687.3203125,12566.3798828125,12658.1904296875,12658.1904296875,4561600000,,,74.69381716082763
2020-12-17,12730.7802734375,12765.25,12696.349609375,12764.75,12764.75,4994090000,,,76.6178846067363
2020-12-18,12804.9296875,12809.599609375,12654.599609375,12755.6396484375,12755.6396484375,7088670000,,,76.08525962023587
2020-12-21,12596.1396484375,12751.26953125,12525.2197265625,12742.51953125,12742.51953125,5156470000,,,75.27369727534806
2020-12-22,12785.2197265625,12840.5703125,12695.3095703125,12807.919921875,12807.919921875,5700760000,,,76.6128379397935
2020-12-23,12834.9404296875,12841.919921875,12758.669921875,12771.1103515625,12771.1103515625,7028650000,,,74.17779825529117
2020-12-24,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,12804.73046875,3305950000,,,74.9605996239737
2020-12-28,12914.6396484375,12930.8896484375,12827.4501953125,12899.419921875,12899.419921875,5076340000,,,77.06906795591203
2020-12-29,12965.3896484375,12973.330078125,12821.9599609375,12850.2197265625,12850.2197265625,4680780000,,,73.60108254370121
2020-12-30,12906.509765625,12924.9296875,12857.759765625,12870.0,12870.0,5292210000,,,74.10557374401967
2020-12-31,12877.08984375,12902.0703125,12821.23046875,12888.2802734375,12888.2802734375,4771390000,,,74.58888431134034
2021-01-04,12958.51953125,12958.7197265625,12543.240234375,12698.4501953125,12698.4501953125,6546740000,,,61.70842175694998
2021-01-05,12665.650390625,12828.26953125,12665.650390625,12818.9599609375,12818.9599609375,6904420000,,,65.75173861396985
2021-01-06,12666.150390625,12909.6298828125,12649.990234375,12740.7900390625,12740.7900390625,7648340000,,,61.23488965056646
