,Unix,open,high,low,close,EMA_50,EMA_200,RSI
100,1612828800000,1749.68,1821.88,1708.49,1769.13,1244.8639063579735,,67.38047194056973
101,1612915200000,1769.14,1837.86,1680.0,1740.78,1264.645877357899,,65.5307618786483
102,1613001600000,1740.76,1819.0,1703.44,1785.62,1285.4134082482233,,67.0705173033311
103,1613088000000,1785.83,1864.88,1739.88,1840.26,1307.5168881206796,,68.8939696578283
104,1613174400000,1840.24,1871.72,1765.0,1814.96,1327.71939662226,,67.04275874233113
105,1613260800000,1815.25,1850.0,1784.11,1800.42,1346.52750149727,,65.94604815250091
106,1613347200000,1800.03,1835.72,1655.67,1779.25,1363.7350739271071,,64.29685684131725
107,1613433600000,1779.33,1827.28,1724.0,1781.99,1380.3581860064098,,64.42087688816002
108,1613520000000,1781.99,1855.0,1733.01,1849.88,1399.0089948883297,,67.43891192964931
109,1613606400000,1849.7,1950.5,1849.69,1939.61,1420.4723931541564,,70.94675550755764
110,1613692800000,1938.91,1972.82,1891.0,1955.0,1441.6843266337141,,71.51360074540565
111,1613779200000,1955.46,2042.34,1803.14,1913.0,1460.3790426040696,,67.63532403242944
112,1613865600000,1912.9,1976.31,1883.01,1933.53,1479.1381271271325,,68.53362366454732
113,1613952000000,1933.54,1936.29,1551.0,1777.58,1490.9653923026867,,55.85212041474493
114,1614038400000,1777.42,1782.39,1355.0,1577.89,1494.4087917053023,,44.497798808852316
115,1614124800000,1577.79,1712.7,1500.2,1623.39,1499.5161733386215,,47.134920542293266
116,1614211200000,1623.16,1671.59,1459.16,1481.75,1498.812939412817,,40.65855806513994
117,1614297600000,1482.08,1562.25,1400.0,1444.59,1496.667434105747,,39.13915066838316
118,1614384000000,1444.56,1529.0,1425.0,1458.13,1495.1431137331551,,40.018711132407574
119,1614470400000,1458.27,1468.75,1293.18,1419.18,1492.1394646433964,,38.30379465770797
120,1614556800000,1418.67,1572.0,1409.91,1569.86,1495.211604677463,,47.64989181740672
121,1614643200000,1570.0,1602.9,1455.52,1486.78,1494.8784239820368,,43.717533787307055
122,1614729600000,1486.79,1656.94,1475.47,1567.69,1497.7547608924285,,48.20089552878855
123,1614816000000,1567.68,1624.87,1506.36,1539.23,1499.392720151534,,46.78903395416359
124,1614902400000,1539.22,1548.96,1441.66,1528.31,1500.5344187023168,,46.229497214941766
125,1614988800000,1528.08,1671.58,1513.03,1650.35,1506.447795527959,,52.994901309956234
126,1615075200000,1650.68,1734.16,1630.35,1726.16,1515.1178508415094,,56.64417224257819
127,1615161600000,1726.46,1843.59,1664.96,1833.18,1527.665812016099,,61.22115373528999
128,1615248000000,1833.22,1870.77,1798.2,1870.51,1541.1882706173465,,62.70031185375179
129,1615334400000,1870.5,1877.69,1757.0,1795.12,1551.2015784144944,,57.8972509095202
130,1615420800000,1795.28,1846.7,1725.0,1825.78,1562.0266954715769,,59.263942377657486
131,1615507200000,1825.78,1841.88,1719.72,1766.1,1570.0705038621084,,55.48820277470553
132,1615593600000,1766.13,1944.3,1727.75,1922.35,1583.95326280826,,62.26641894216254
133,1615680000000,1922.35,1933.1,1836.0,1848.1,1594.360848506558,,57.76483899353556
134,1615766400000,1848.1,1891.76,1730.0,1793.48,1602.2048452237266,,54.63568189540272
135,1615852800000,1793.99,1819.5,1711.68,1805.12,1610.1969587641174,,55.1927370330246
136,1615939200000,1805.01,1838.88,1741.18,1823.58,1618.5999303288988,,56.113147671785704
137,1616025600000,1823.58,1850.0,1759.04,1776.08,1624.800439353278,,53.09109853240352
138,1616112000000,1775.92,1840.61,1733.47,1809.1,1632.0557765763774,,54.90909882347078
139,1616198400000,1809.01,1868.83,1800.86,1806.1,1638.9063538286955,,54.701670458608284
140,1616284800000,1806.57,1817.16,1747.0,1782.98,1644.5764306270848,,53.03876154613303
141,1616371200000,1783.23,1807.51,1655.15,1680.97,1646.00851422537,,46.344459621278276
142,1616457600000,1681.17,1721.17,1650.0,1668.08,1646.8769085977804,,45.56191564993984
143,1616544000000,1668.2,1740.86,1536.92,1581.84,1644.3183855933028,,40.620040256406526
144,1616630400000,1581.88,1622.0,1549.4,1585.74,1642.0142234182456,,40.932060076483246
145,1616716800000,1585.83,1699.93,1585.79,1698.84,1644.2491813243394,,49.258976203002476
146,1616803200000,1698.84,1732.67,1666.41,1712.63,1646.9382916514178,,50.18114923011755
147,1616889600000,1712.52,1725.66,1661.4,1687.01,1648.5139588371671,,48.4204641644655
148,1616976000000,1687.16,1841.0,1677.85,1816.74,1655.1281088574349,,56.704305369672724
149,1617062400000,1816.76,1859.13,1786.3,1840.46,1662.4140718079007,,58.03150627121047
150,1617148800000,1840.41,1947.29,1768.15,1919.37,1672.5148110101902,,62.184522144352385
151,1617235200000,1919.37,1984.77,1885.02,1968.05,1684.1309845780054,,64.51723293512343
152,1617321600000,1968.05,2146.0,1948.48,2133.69,1701.7995617865513,,71.05911178424881
153,1617408000000,2133.69,2138.12,1996.3,2008.52,1713.8532538079714,,61.788425978684515
154,1617494400000,2008.59,2091.83,1975.24,2075.69,1728.071761755133,,64.46745938153138
155,1617580800000,2075.7,2130.64,2002.15,2107.38,1742.975630844947,,65.6896526568845
156,1617667200000,2107.43,2151.0,2044.65,2112.21,1757.4825645733738,,65.88227350333769
157,1617753600000,2112.22,2129.01,1930.01,1963.47,1765.5750569746208,,55.54133779101759
158,1617840000000,1963.46,2084.61,1947.35,2080.46,1777.9448599012699,,60.75858660651434
159,1617926400000,2080.39,2100.0,2047.57,2066.87,1789.294098874108,,59.87952581371132
160,1618012800000,2067.19,2200.0,2058.0,2133.49,1802.8135413492298,,62.72648628851258
161,1618099200000,2133.49,2165.02,2113.4,2151.36,1816.503008837228,,63.47518656620246
162,1618185600000,2151.42,2203.46,2102.0,2137.69,1829.1171500312994,,62.44191958739792
163,1618272000000,2137.86,2318.0,2135.53,2299.19,1847.57749432223,,68.88590358181774
164,1618358400000,2299.19,2447.29,2281.33,2432.6,1870.5507779928746,,73.00609441077769
165,1618444800000,2432.59,2543.47,2400.0,2514.04,1895.8186460031093,,75.16785885828726
166,1618531200000,2514.04,2548.29,2300.0,2422.67,1916.5054382998376,,68.5363248494057
167,1618617600000,2422.38,2495.0,2310.0,2317.6,1932.25362056042,,61.78590164363196
168,1618704000000,2317.65,2340.0,1946.8,2235.64,1944.1649211206675,,57.06436787378726
169,1618790400000,2235.65,2300.0,2080.0,2161.12,1952.6824414327546,,53.091753916398744
170,1618876800000,2161.12,2346.62,2055.0,2330.03,1967.4962227295528,,59.90519705399967
171,1618963200000,2330.26,2469.54,2235.16,2357.06,1982.788942301279,,60.88433421787357
172,1619049600000,2357.06,2644.47,2303.44,2397.94,1999.0854592739418,,62.38062682834119
173,1619136000000,2397.94,2442.89,2107.0,2367.39,2013.5424829778683,,60.517544221269226
174,1619222400000,2367.39,2368.74,2154.8,2213.35,2021.385216854922,,52.072569329949445
175,1619308800000,2214.08,2356.64,2168.0,2320.49,2033.125092157984,,56.60810416816125
176,1619395200000,2320.44,2542.8,2303.64,2532.6,2052.7288297716577,,63.89309218902627
177,1619481600000,2532.06,2680.0,2480.29,2666.13,2076.803229718252,,67.58284675737137
178,1619568000000,2666.13,2760.0,2559.44,2748.24,2103.1545403171726,,69.63753570846525
179,1619654400000,2748.23,2798.0,2668.0,2757.04,2128.81624764216,,69.8580384666177
180,1619740800000,2757.04,2798.3,2723.09,2772.42,2154.0737104696805,,70.26449182908648
181,1619827200000,2772.42,2954.28,2743.41,2944.77,2185.102772127268,,74.42622049153647
182,1619913600000,2944.83,2985.0,2852.26,2949.56,2215.1013314758275,,74.53290141715104
183,1620000000000,2949.33,3454.0,2949.32,3431.04,2262.8155267456546,,82.45540730811143
184,1620086400000,3431.04,3527.0,3160.0,3239.01,2301.121054214824,,72.73662685292895
185,1620172800000,3239.01,3549.34,3200.23,3524.26,2349.1154458248816,,77.06171387931327
186,1620259200000,3524.33,3605.4,3376.47,3489.73,2393.8706566215283,,75.50029466970048
187,1620345600000,3489.74,3587.0,3353.23,3479.53,2436.4686034173787,,75.01676020423432
188,1620432000000,3479.79,3958.33,3449.27,3910.26,2494.2944341505317,,80.65192060214969
189,1620518400000,3910.26,3983.65,3726.08,3923.95,2550.3874016689806,,80.80015136412382
190,1620604800000,3923.95,4208.0,3650.0,3945.88,2605.1389008718643,,81.05059837214486
191,1620691200000,3946.63,4180.22,3771.64,4173.45,2666.66969349782,,83.4614793187362
192,1620777600000,4173.46,4372.72,3701.58,3823.21,2712.0443346119464,,68.92684576388193
193,1620864000000,3810.15,4034.77,3500.0,3717.91,2751.50685862553,,65.24783206137099
194,1620950400000,3717.92,4173.28,3691.35,4075.01,2803.4301952886512,,70.91709879932479
195,1621036800000,4075.02,4134.05,3632.0,3646.68,2836.5118246848097,,58.574023647136016
196,1621123200000,3646.24,3879.0,3343.06,3582.1,2865.761628280115,,56.964198761100604
197,1621209600000,3581.81,3587.06,3102.0,3282.51,2882.1106366764097,,50.08698638202359
198,1621296000000,3282.25,3565.71,3240.0,3375.07,2901.449121342661,,52.01451591056677
199,1621382400000,3375.08,3441.73,1888.0,2438.92,2883.304644123928,2023.417008725414,36.613851872700515
200,1621468800000,2438.92,2990.05,2155.0,2768.62,2878.8057586223704,2031.9791784152062,43.01335378837707
201,1621555200000,2767.87,2938.54,2101.0,2430.98,2861.2385299637126,2036.5565372932529,38.703864812194105
202,1621641600000,2430.98,2485.0,2145.0,2294.87,2839.0213962974053,2039.5154203828915,37.09059469154997
203,1621728000000,2295.45,2381.57,1728.74,2096.39,2809.8902780089243,2040.165918605355,34.81187171529578
204,1621814400000,2096.63,2675.0,2079.94,2648.43,2803.5567647800067,2047.1125570819554,44.94341262915558
205,1621900800000,2647.92,2750.0,2378.54,2705.11,2799.695089421584,2054.6161403823767,45.873578254535865
206,1621987200000,2705.1,2910.0,2643.0,2884.94,2803.038873929437,2064.071134587756,48.827536218001164
207,1622073600000,2884.82,2889.74,2633.68,2742.23,2800.6536318159588,2071.7823283722846,46.65163675875083
208,1622160000000,2742.23,2762.45,2327.38,2412.1,2785.412671404239,2075.646515813649,41.99003161620132
209,1622246400000,2412.34,2574.27,2204.1,2278.74,2765.5386908734486,2077.94933680002,40.24074918378155
210,1622332800000,2278.74,2476.42,2180.53,2385.98,2750.6508234218873,2081.437168739743,42.3216087599753
211,1622419200000,2385.82,2720.0,2271.44,2706.15,2748.905331174138,2088.501096596786,48.128875882364895
212,1622505600000,2706.15,2740.0,2523.74,2634.57,2744.420699300036,2094.6673907238114,46.98978631041137
213,1622592000000,2634.31,2802.99,2550.0,2706.22,2742.922345874978,2101.5638825009037,48.30858871798871
214,1622678400000,2706.21,2891.95,2662.4,2857.25,2747.406607923921,2110.074479288845,51.07178213138718
215,1622764800000,2857.25,2860.0,2552.0,2689.51,2745.1357514890433,2116.591578595897,48.00264586434074
216,1622851200000,2689.54,2816.87,2552.23,2627.73,2740.530822664693,2122.3330711166627,46.88509849682884
217,1622937600000,2627.63,2745.0,2614.0,2711.92,2739.4086465950113,2128.947273726526,48.63988404243054
218,1623024000000,2711.92,2847.55,2570.0,2592.05,2733.628970456787,2134.1359502623077,46.29471700777691
219,1623110400000,2592.05,2620.99,2304.91,2507.23,2724.749242559715,2138.310920245862,44.654071478967865
220,1623196800000,2507.43,2626.63,2405.28,2610.18,2720.2556810836422,2143.584656614865,47.10435321934525
221,1623283200000,2610.2,2624.46,2425.11,2471.09,2710.4831197184253,2147.2404627515402,44.25376299813584
222,1623369600000,2471.01,2497.99,2321.37,2354.01,2696.5019147897265,2149.5457504422247,41.9523149968296
223,1623456000000,2354.09,2454.53,2256.22,2370.74,2683.72529859054,2152.008907354865,42.41317814572573
224,1623542400000,2370.64,2548.41,2308.41,2509.33,2676.8854241782674,2155.9832230508177,46.22217774598364
225,1623628800000,2509.33,2609.17,2461.0,2580.77,2673.1157454221448,2160.7023958439286,48.12686868370611
226,1623715200000,2580.58,2640.0,2507.7,2543.54,2668.0337653942065,2164.950609110077,47.188880744046756
227,1623801600000,2543.55,2556.19,2351.18,2367.89,2656.2621347594154,2167.1999769673107,42.936999358586945
228,1623888000000,2368.02,2460.5,2306.0,2373.28,2645.1636304154704,2169.4815687813743,43.10640588146924
229,1623974400000,2373.28,2378.0,2139.0,2234.09,2629.041468913281,2170.1960727082774,39.8188846420706
230,1624060800000,2234.09,2278.82,2161.67,2164.67,2610.8290572338847,2170.135027614411,38.2519822036617
231,1624147200000,2165.34,2280.01,2040.68,2243.47,2596.4214775462697,2170.944252750347,41.08596945703687
232,1624233600000,2243.49,2260.16,1865.54,1885.49,2568.5393162344153,2167.797779395415,33.55218898876876
233,1624320000000,1885.27,1998.0,1700.48,1879.28,2541.5072145641243,2164.620944704364,33.43764491538742
234,1624406400000,1879.29,2045.0,1821.95,1968.14,2519.0203678848625,2162.4598087384543,36.76434156636728
235,1624492800000,1967.95,2036.61,1884.79,1989.52,2498.2539991328244,2160.5596000187993,37.57277566340729
236,1624579200000,1989.53,2019.99,1791.22,1808.82,2471.2153095439185,2156.6988002641356,33.65639168149676
237,1624665600000,1808.97,1852.8,1717.32,1829.64,2446.053649723232,2153.1125840442096,34.503496896779744
238,1624752000000,1829.84,1984.5,1804.26,1982.28,2427.865167249942,2151.2412951417687,40.501624378290686
239,1624838400000,1982.27,2145.0,1960.52,2084.41,2414.395426040418,2150.509963552344,44.18477847312784
240,1624924800000,2084.42,2245.0,2073.57,2165.33,2404.627519620145,2150.6719776535588,46.985051330214866
241,1625011200000,2165.46,2287.78,2087.99,2275.68,2399.570438376434,2152.037237212384,50.62313246047574
242,1625097600000,2275.68,2275.93,2073.12,2106.41,2388.0732608562043,2151.5394084742984,45.46872069510132
243,1625184000000,2106.41,2160.0,2018.5,2154.13,2378.8984865025936,2151.56764672427,47.103876223403596
244,1625270400000,2153.95,2240.0,2112.01,2226.99,2372.9409610306407,2152.3889934048952,49.58934949730918
245,1625356800000,2226.99,2389.93,2189.58,2322.69,2370.97023025033,2154.2418240326942,52.73107630151067
246,1625443200000,2322.69,2324.64,2157.32,2196.53,2364.1290871819665,2154.701481133819,48.444731579472375
247,1625529600000,2196.85,2350.0,2193.0,2322.5,2362.4964937724676,2156.5237147003654,52.588840562977104
248,1625616000000,2322.51,2409.0,2291.9,2316.57,2360.6953698059383,2158.2601825560805,52.37540941807923
249,1625702400000,2316.25,2325.6,2084.79,2116.33,2351.111979621899,2157.805657933525,45.63963968867805
250,1625788800000,2116.32,2189.4,2046.51,2146.99,2343.106847392501,2157.688520056749,46.76848548724112
251,1625875200000,2146.99,2194.82,2074.16,2110.69,2333.992079738824,2157.17995500635,45.56212954799119
252,1625961600000,2110.68,2174.0,2081.02,2140.45,2326.4018890435127,2156.9990797504556,46.774274986519956
253,1626048000000,2140.54,2167.83,2006.68,2031.58,2314.8397996359554,2155.6442830299966,43.00200883061906
254,1626134400000,2031.57,2047.35,1918.0,1940.15,2300.1455365552238,2153.3184611176716,40.07870394829175
255,1626220800000,1940.44,2019.18,1865.0,1994.58,2288.162146960432,2151.6066452869763,42.58120208020259
256,1626307200000,1994.41,2042.88,1881.0,1919.51,2273.704704629047,2149.1058286659913,40.094142128901005
257,1626393600000,1919.54,1965.0,1850.0,1876.26,2258.1181246430033,2146.168366299017,38.69199421517305
258,1626480000000,1876.47,1919.19,1844.45,1899.59,2244.057753446709,2143.515863656798,39.912694220018075
259,1626566400000,1899.5,1993.79,1877.1,1891.64,2230.237029373991,2140.808559335224,39.62317453521634
260,1626652800000,1891.65,1919.0,1805.0,1818.73,2214.099027604443,2137.349438187861,36.97424150361834
261,1626739200000,1818.73,1841.34,1706.0,1786.03,2197.3115359664175,2133.5792477182567,35.81769091573588
262,1626825600000,1786.03,2035.23,1747.55,1995.5,2189.3971447660338,2132.0986047242677,47.20922386447877
263,1626912000000,1995.5,2046.0,1947.62,2024.56,2182.932775606905,2130.9463438677826,48.57291862311753
264,1626998400000,2024.27,2130.9,1993.22,2124.25,2180.6314330297164,2130.8746483145983,53.05320469654412
265,1627084800000,2124.26,2199.5,2105.58,2184.75,2180.7929493209854,2131.451038005931,55.582262539961526
266,1627171200000,2184.9,2197.41,2105.93,2189.79,2181.145782941565,2132.0747152671624,55.79589892430781
267,1627257600000,2189.82,2433.65,2171.57,2228.08,2182.98638108965,2133.100308036898,57.469525367581866
268,1627344000000,2227.81,2319.26,2150.5,2299.49,2187.555247325851,2134.87649328261,60.4750844304332
269,1627430400000,2299.47,2345.0,2243.15,2300.9,2192.0002301325144,2136.647486288903,60.5343890645052
270,1627516800000,2300.9,2400.0,2266.12,2382.92,2199.487426465503,2139.2726233551175,63.9252240669499
271,1627603200000,2382.93,2471.7,2315.92,2461.81,2209.7747796533954,2142.708267575219,66.87338858625607
272,1627689600000,2461.77,2553.86,2420.68,2531.05,2222.3740355255577,2146.84195440038,69.24875475280994
273,1627776000000,2531.1,2697.61,2511.24,2555.69,2235.445476711701,2151.1909007180207,70.07120772177541
274,1627862400000,2555.5,2666.0,2507.0,2606.93,2250.0137401909024,2156.035303324102,71.76253323280395
275,1627948800000,2606.92,2632.44,2442.32,2509.04,2260.171795497074,2159.785114595888,64.2880349026492
276,1628035200000,2508.51,2772.71,2457.68,2724.78,2278.3920055827784,2165.7827707336705,71.36645634587225
277,1628121600000,2724.55,2843.98,2529.91,2826.99,2299.9059706384783,2172.7970952887376,73.99616407329576
278,1628208000000,2827.01,2946.75,2720.06,2891.58,2323.1092034937783,2180.417188484715,75.52583113546302
279,1628294400000,2891.54,3171.0,2865.5,3160.31,2355.941055557427,2190.7986481987573,80.63092684428113
280,1628380800000,3160.48,3189.99,2949.03,3011.85,2381.6633123807364,2199.4916640910133,71.72927936552523
281,1628467200000,3011.84,3186.0,2893.23,3160.52,2412.207096865987,2209.660227669625,74.73709119084204
282,1628553600000,3160.51,3233.0,3051.22,3141.66,2440.8134394794965,2219.515426963122,73.6663464622032
283,1628640000000,3141.14,3274.0,3120.27,3160.5,2469.03677022399,2229.459428715307,74.06605391970002
284,1628726400000,3160.4,3239.0,2979.29,3045.96,2491.6614635169663,2238.0826022813208,67.37084558184033
285,1628812800000,3046.11,3327.83,3033.8,3322.32,2524.2366579459344,2249.526390015986,73.57708244997042
286,1628899200000,3322.33,3330.98,3200.0,3263.16,2553.214342927378,2260.218514038855,70.48632407526753
287,1628985600000,3263.16,3320.0,3111.13,3307.09,2582.778387290769,2271.2546412555853,71.44553526578309
288,1629072000000,3307.35,3335.0,3135.22,3146.53,2604.886504261642,2280.476343761467,63.342512518584805
289,1629158400000,3147.18,3290.0,2991.89,3011.72,2620.8409050098535,2288.176052576395,57.45085008649535
290,1629244800000,3011.73,3125.81,2950.0,3014.55,2636.280613124065,2295.8200566460782,57.54013338065602
291,1629331200000,3014.18,3188.0,2958.33,3184.12,2657.764692150308,2305.162734877635,62.603686574612425
292,1629417600000,3184.11,3300.0,3177.16,3284.82,2682.355295979022,2315.4604208670958,65.25371346957425
293,1629504000000,3284.81,3309.16,3207.0,3223.43,2703.5740772994304,2324.9992065438605,62.35282857645028
294,1629590400000,3223.36,3272.0,3126.42,3238.0,2724.532113654499,2334.5855242696725,62.77578672307326
295,1629676800000,3238.0,3377.89,3230.02,3321.28,2747.9341600199446,2344.9399200941552,65.18355825275088
296,1629763200000,3321.28,3357.85,3147.31,3170.62,2764.5101899632614,2353.5999178378715,57.888571467305475
297,1629849600000,3170.63,3248.0,3080.0,3226.87,2782.6420677126976,2362.754129175649,59.701915053181956
298,1629936000000,3226.88,3250.0,3053.3,3093.2,2794.820887914306,2370.4070852484197,53.77588564208905
299,1630022400000,3093.06,3280.0,3060.18,3273.45,2813.5907721574413,2379.8633761176998,59.59944938173018
300,1630108800000,3273.89,3287.0,3210.31,3244.48,2830.488488527729,2388.9125651336676,58.32755252821013
301,1630195200000,3244.75,3285.0,3152.34,3223.47,2845.899615461783,2397.6426471276477,57.37131303662268
302,1630281600000,3223.47,3347.95,3143.0,3229.64,2860.948339867178,2406.341508162751,57.59119658456744
303,1630368000000,3229.14,3476.0,3188.77,3429.2,2883.2328351829533,2417.0304983082233,64.05013392699269
