,Unix,open,high,low,close,EMA_50,EMA_200,RSI
222,1623369600000,2.264,2.308,2.062,2.162,2.4859088023571414,2.365462656571712,46.82332477536275
223,1623456000000,2.162,2.29,2.003,2.086,2.4702240919891674,2.3623506390769733,45.56183435517482
224,1623542400000,2.085,2.271,2.052,2.205,2.459821865008414,2.360600501378629,47.927473045024016
225,1623628800000,2.205,2.323,2.15,2.273,2.4524946496137736,2.3596273027641668,49.28372055092285
226,1623715200000,2.271,2.356,2.192,2.236,2.444003697222118,2.358255454382609,48.54286557227515
227,1623801600000,2.237,2.254,2.041,2.075,2.4295313818606243,2.3551158681658557,45.34838413052386
228,1623888000000,2.074,2.174,2.01,2.096,2.4164503458667115,2.352247095952998,45.84894852597069
229,1623974400000,2.096,2.137,1.842,1.925,2.397175838186999,2.347522175040071,42.44019341676916
230,1624060800000,1.925,1.97,1.854,1.854,2.3758727594200946,2.3420703634025704,41.07470568194239
231,1624147200000,1.853,1.959,1.744,1.921,2.3580329501108666,2.337424002860268,42.94039925266798
232,1624233600000,1.92,1.949,1.418,1.446,2.322263750631213,2.3275981136120896,34.58092986238566
233,1624320000000,1.446,1.591,1.216,1.404,2.2862503105767247,2.3174284854731897,33.95155034033068
234,1624406400000,1.403,1.579,1.337,1.504,2.255571293095553,2.308481411453891,36.896415173538635
235,1624492800000,1.506,1.725,1.441,1.681,2.2330372967653522,2.3015868412669342,41.83940302595792
236,1624579200000,1.683,1.74,1.43,1.44,2.201935422870774,2.292129804683032,37.528883512561855
237,1624665600000,1.44,1.514,1.365,1.491,2.1740535592786934,2.283345376019133,38.96200243592183
238,1624752000000,1.49,1.6,1.437,1.587,2.151030230160717,2.2757176545179845,41.674367609504905
239,1624838400000,1.587,1.667,1.552,1.617,2.130086451512913,2.268509339487746,42.53376753619491
240,1624924800000,1.617,1.862,1.603,1.795,2.116944952296766,2.2633328886520854,47.47864161637667
241,1625011200000,1.793,1.847,1.674,1.815,2.1051032343684852,2.258436476803638,48.01986258171822
242,1625097600000,1.816,1.855,1.65,1.687,2.0887060453959947,2.252201659235814,44.835480664771424
243,1625184000000,1.687,1.726,1.566,1.661,2.071932292470514,2.2457573780469082,44.19439001640002
244,1625270400000,1.66,1.787,1.63,1.757,2.0595813225047803,2.2404348279983513,47.19660656052221
245,1625356800000,1.757,1.904,1.701,1.839,2.0509306142813744,2.236067321550495,49.686473918829556
246,1625443200000,1.839,1.848,1.687,1.797,2.040972041885297,2.2312948193650484,48.42690704115257
247,1625529600000,1.797,2.062,1.793,1.967,2.0380710350113964,2.2284246695296055,53.558727774031546
248,1625616000000,1.966,2.099,1.93,1.94,2.034224930572062,2.2252953237500663,52.662437300620034
249,1625702400000,1.939,1.95,1.709,1.756,2.0233136542700363,2.220208146282872,46.902080579512706
250,1625788800000,1.754,1.796,1.676,1.768,2.0133009179337136,2.215310552216765,47.30688976999024
251,1625875200000,1.767,1.809,1.658,1.749,2.002935742239066,2.2102646646185335,46.69981103393139
252,1625961600000,1.749,1.78,1.715,1.76,1.993408467277519,2.205396645762396,47.122880982503226
253,1626048000000,1.76,1.791,1.639,1.68,1.9811174642875296,2.1997212281621756,44.36481836477201
254,1626134400000,1.679,1.69,1.567,1.605,1.9663672122794191,2.1933024237060414,41.889487299150105
255,1626220800000,1.604,1.632,1.504,1.597,1.9518817069499053,2.1868719724997323,41.622716425137774
256,1626307200000,1.598,1.649,1.486,1.505,1.9343563336123328,2.1795248746556313,38.579891972126354
257,1626393600000,1.505,1.544,1.41,1.416,1.9140279650090528,2.1713047541703174,35.84954997981079
258,1626480000000,1.417,1.465,1.393,1.425,1.8948497911342916,2.1632765748857783,36.340185062696214
259,1626566400000,1.426,1.509,1.393,1.412,1.8759139297409022,2.1552014291042156,35.91292218361296
260,1626652800000,1.412,1.42,1.323,1.341,1.8549363003724642,2.1464569122775106,33.59008479449149
261,1626739200000,1.341,1.371,1.222,1.282,1.8324675798358503,2.1371799783598684,31.75219221334153
262,1626825600000,1.28,1.474,1.244,1.449,1.8174292301946766,2.129800528656888,41.50783450027091
263,1626912000000,1.448,1.549,1.414,1.543,1.8066670208968159,2.123513044441616,46.17197548052808
264,1626998400000,1.543,1.618,1.477,1.603,1.7986798801743193,2.117940082330096,48.969121228258004
265,1627084800000,1.604,1.617,1.513,1.548,1.7888490616314359,2.1118425334908686,46.579664692649644
266,1627171200000,1.545,1.558,1.459,1.524,1.778462585367564,2.1055581566560497,45.53552076316558
267,1627257600000,1.525,1.71,1.516,1.53,1.768718739551906,2.099409658834586,45.862250677461816
268,1627344000000,1.531,1.586,1.472,1.569,1.7608864660619516,2.0937476145150713,48.044021414605325
269,1627430400000,1.569,1.584,1.493,1.543,1.752341724707808,2.087872722502345,46.69302453411775
270,1627516800000,1.544,1.633,1.508,1.623,1.7472694009374257,2.0829174207655687,51.23672010683266
271,1627603200000,1.623,1.71,1.525,1.698,1.7453372312351776,2.07881730894093,55.10058413145087
272,1627689600000,1.699,1.764,1.645,1.712,1.7440298652143924,2.0749127379133907,55.80456011268316
273,1627776000000,1.71,1.78,1.636,1.658,1.7406560864481253,2.07047800687862,52.39235242465611
274,1627862400000,1.658,1.692,1.606,1.626,1.7361596943452056,2.06575330711452,50.424692988557126
275,1627948800000,1.624,1.638,1.535,1.568,1.7295650908610396,2.060465895986106,46.980685539435555
276,1628035200000,1.569,1.649,1.531,1.624,1.7254252196436073,2.0558326286280812,50.4963147705834
277,1628121600000,1.625,1.825,1.587,1.771,1.7272124923678729,2.0528110214637327,58.310892988309725
278,1628208000000,1.771,1.976,1.693,1.923,1.734890542957062,2.051434845048107,64.54356185388164
279,1628294400000,1.924,1.98,1.816,1.912,1.7418361066939494,2.049957604670803,63.80018813788055
280,1628380800000,1.914,1.94,1.72,1.755,1.7423523445761768,2.0468346926393934,54.20440348543264
281,1628467200000,1.756,1.908,1.707,1.875,1.7475542789809817,2.0450165235679663,59.2493787852206
282,1628553600000,1.873,2.078,1.831,2.065,1.7600032815384425,2.0452278338586565,65.69356338568728
283,1628640000000,2.065,2.193,2.022,2.039,1.770944456618986,2.045162020249616,64.19747882134878
284,1628726400000,2.038,2.15,1.927,2.032,1.7811820433490608,2.045023014363909,63.776362144028894
285,1628812800000,2.03,2.378,2.023,2.36,1.8038810305366408,2.048347498256928,72.78490906830514
286,1628899200000,2.362,2.363,2.157,2.262,1.8218466657055477,2.0506011715999706,67.39217424674644
287,1628985600000,2.261,2.292,2.076,2.22,1.837460676753764,2.0523869753453763,65.16383030959504
288,1629072000000,2.221,2.288,2.088,2.121,1.8485799718171434,2.0531098665990513,60.11783679381188
289,1629158400000,2.121,2.236,1.9,1.921,1.8514199989140498,2.051718801533784,51.45009869006645
290,1629244800000,1.921,2.016,1.846,1.911,1.8537564900896841,2.0502379457081856,51.053743349749325
291,1629331200000,1.914,2.153,1.869,2.151,1.8654131967995968,2.051297708751336,59.181199973745
292,1629417600000,2.151,2.35,2.126,2.269,1.8812402587250134,2.0535860905296155,62.4799823119539
293,1629504000000,2.268,2.324,2.15,2.222,1.8946034900481188,2.055355383493107,60.3866652725633
294,1629590400000,2.221,2.469,2.179,2.44,1.9159917487346336,2.059394071664888,66.06572016585528
295,1629676800000,2.442,2.516,2.276,2.367,1.9336784741488562,2.0626220957577375,62.81806245830703
296,1629763200000,2.366,2.388,2.079,2.096,1.9400440682105837,2.0629721739326414,52.50027120121879
297,1629849600000,2.096,2.25,2.085,2.197,1.9501208383819095,2.0643771448231196,55.43794885229957
298,1629936000000,2.197,2.24,2.008,2.049,1.953998477320845,2.064216036904578,50.50845718154361
299,1630022400000,2.049,2.194,1.983,2.182,1.9629397683536818,2.0654494217156123,54.4299306590616
300,1630108800000,2.182,2.25,2.073,2.096,1.968157847407971,2.0657691680052466,51.58374856453574
301,1630195200000,2.096,2.17,2.033,2.103,1.9734458049046775,2.0661586297755687,51.80465798676398
302,1630281600000,2.103,2.274,2.019,2.095,1.978212662019574,2.0664601776960976,51.51536593771916
303,1630368000000,2.097,2.4,2.043,2.235,1.9882828063444273,2.068221438431676,56.13212313161839
304,1630454400000,2.234,2.316,2.16,2.307,2.0007815825934383,2.070715455479669,58.32972215206973
305,1630540800000,2.308,2.308,2.201,2.205,2.008790186626051,2.072117350030009,54.1882094602247
306,1630627200000,2.205,2.275,2.16,2.206,2.0165239406520117,2.073514365094908,54.222526152766406
307,1630713600000,2.207,2.339,2.187,2.271,2.026503438411345,2.075574055707831,56.50330140779588
308,1630800000000,2.271,2.545,2.246,2.48,2.044287693406871,2.079790024329232,62.90334627178073
309,1630886400000,2.481,2.667,2.34,2.486,2.0616098158706313,2.084022583105635,63.071334937034486
310,1630972800000,2.488,2.501,1.637,1.992,2.058880008385617,2.0830641914363173,45.00214034765378
311,1631059200000,1.993,2.057,1.821,1.987,2.05606117382815,2.0820641719543853,44.86204825950546
312,1631145600000,1.99,2.432,1.911,2.384,2.0689215668513836,2.085205852314382,56.45352209477078
313,1631232000000,2.384,2.475,2.055,2.144,2.071865829447699,2.085817334684567,49.65717628040053
314,1631318400000,2.144,2.33,2.122,2.269,2.0795966072585954,2.087721649573386,52.84157316191981
315,1631404800000,2.27,2.433,2.202,2.421,2.0929850189040677,2.0911847738082634,56.44906502332954
316,1631491200000,2.421,2.481,2.044,2.359,2.1034170113644923,2.093966438780023,54.613871777223224
317,1631577600000,2.359,2.854,2.355,2.8,2.130734072869896,2.101296464174643,63.662982641284835
318,1631664000000,2.798,3.214,2.716,3.013,2.1653328359274138,2.1107576661807883,67.0773002072835
319,1631750400000,3.013,3.445,2.92,3.107,2.202261061785236,2.1210917541942083,68.4846737329414
320,1631836800000,3.108,3.235,2.773,2.807,2.225976377061994,2.1282037189995107,59.71161851355977
