Date,Open,High,Low,close,Adj Close,Volume,EMA_50,EMA_200,RSI
2020-10-30,1862.800048828125,1886.5999755859375,1862.800048828125,1877.4000244140625,1877.4000244140625,725,,,
2020-11-02,1872.9000244140625,1894.699951171875,1872.9000244140625,1890.4000244140625,1890.4000244140625,190,,,
2020-11-03,1891.5,1908.5,1891.5,1908.5,1908.5,712,,,
2020-11-04,1893.800048828125,1907.0,1885.300048828125,1894.5999755859375,1894.5999755859375,782,,,
2020-11-05,1901.699951171875,1948.0,1901.699951171875,1945.300048828125,1945.300048828125,135,,,
2020-11-06,1940.800048828125,1958.800048828125,1940.800048828125,1950.300048828125,1950.300048828125,304,,,
2020-11-09,1955.5999755859375,1963.199951171875,1847.0999755859375,1853.199951171875,1853.199951171875,745,,,
2020-11-10,1879.300048828125,1885.300048828125,1871.199951171875,1875.4000244140625,1875.4000244140625,276,,,
2020-11-11,1878.800048828125,1878.800048828125,1855.5,1860.699951171875,1860.699951171875,222,,,
2020-11-12,1869.0,1878.5,1866.5999755859375,1872.5999755859375,1872.5999755859375,220,,,
2020-11-13,1877.0,1890.0999755859375,1876.800048828125,1885.699951171875,1885.699951171875,240,,,
2020-11-16,1874.5999755859375,1887.300048828125,1871.0,1887.300048828125,1887.300048828125,6,,,
2020-11-17,1888.4000244140625,1888.4000244140625,1884.5,1884.5,1884.5,59,,,
2020-11-18,1873.5,1873.5,1873.5,1873.5,1873.5,152,,,
2020-11-19,1865.800048828125,1865.800048828125,1856.0,1861.0999755859375,1861.0999755859375,59,,,47.16521371397127
2020-11-20,1871.199951171875,1872.5999755859375,1871.199951171875,1872.5999755859375,1872.5999755859375,1900,,,49.347177736465326
2020-11-23,1834.800048828125,1837.800048828125,1829.199951171875,1837.800048828125,1837.800048828125,843,,,43.49363838166826
2020-11-24,1829.300048828125,1829.300048828125,1799.300048828125,1804.800048828125,1804.800048828125,1041,,,38.794225507102844
2020-11-25,1801.4000244140625,1805.699951171875,1801.4000244140625,1805.699951171875,1805.699951171875,205754,,,38.98782334753603
2020-11-30,1785.0,1787.199951171875,1762.300048828125,1775.699951171875,1775.699951171875,3145,,,35.0119300715177
2020-12-01,1775.0,1815.9000244140625,1774.9000244140625,1814.0999755859375,1814.0999755859375,1859,,,43.02153997601297
2020-12-02,1811.300048828125,1830.0,1807.800048828125,1825.699951171875,1825.699951171875,771,,,45.21801246806851
2020-12-03,1829.199951171875,1842.0,1825.300048828125,1836.800048828125,1836.800048828125,1765,,,47.31110561031262
2020-12-04,1840.699951171875,1847.5999755859375,1828.199951171875,1835.9000244140625,1835.9000244140625,1213,,,47.15378720937043
2020-12-07,1836.5,1866.9000244140625,1820.800048828125,1861.800048828125,1861.800048828125,1427,,,52.090817101218555
2020-12-08,1863.0,1875.800048828125,1861.800048828125,1870.800048828125,1870.800048828125,121,,,53.70917232107318
2020-12-09,1867.0999755859375,1867.0999755859375,1827.0,1834.5999755859375,1834.5999755859375,215,,,46.853517912398694
2020-12-10,1833.199951171875,1849.0999755859375,1828.0,1833.5999755859375,1833.5999755859375,177,,,46.67627377886742
2020-12-11,1838.5,1846.0,1829.0999755859375,1839.800048828125,1839.800048828125,109,,,47.98997980098526
