Unix,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH_Open,ETH_High,ETH_Low,ETH_Close,UNI_Open,UNI_High,UNI_Low,UNI_Close,CRV_Open,CRV_High,CRV_Low,CRV_Close
1604188800000,,,,,,,,,,,,,,,,
1604275200000,-0.002139801319701262,-0.004677941705649502,-0.02998970815261348,-0.015414744032263838,0.02649829210226695,0.015591654322227422,-0.017394243519409214,-0.03441147553381918,0.049275874249381735,0.00016301911399119184,0.0017124831004957652,-0.05154639175257736,-0.033653846153846034,0.004728132387706863,-0.08247422680412375,-0.09975062344139662
1604361600000,-0.015395135265149351,0.017072306579898777,0.006816192435799895,0.034994985006682855,-0.034461026520116955,-0.03584672435105063,-0.020348221845893355,0.012688632447391823,-0.052095606800201866,-0.07053502302269665,-0.07531041929098425,-0.051464063886424216,-0.10447761194029859,-0.12941176470588234,-0.04494382022471899,-0.013850415512465353
1604448000000,0.03497512478200515,0.013713101916592363,0.018066253719423164,0.008591274807412841,0.012715072713506137,0.0471538461538461,0.01685438781298121,0.03766628854284826,-0.051762407884222705,-0.05024112231477429,-0.08737958548214464,-0.09817586529466793,-0.011111111111111072,0.021621621621621623,-0.02941176470588236,-0.03932584269662909
1604534400000,0.008591274807412841,0.10456553755522835,0.04203770794824391,0.1022347976281126,0.03769206971228223,0.029408163765028528,0.05224851913831108,0.03528037963676112,-0.09779962546816479,0.12213810930576074,-0.06370615204179542,0.13588506820185686,-0.03932584269662909,0.0185185185185186,0.003030303030302939,0.05263157894736836
1604620800000,0.1022347976281126,0.01333333333333342,0.07609432960870066,-0.0006478503555480408,0.03535403726708086,0.09008087535680298,0.04700358459130616,0.0941227291271689,0.13600747236780664,0.10559440559440558,0.2375448385811081,0.17149901830966607,0.058479532163742576,0.16363636363636358,0.07552870090634434,0.21666666666666679
1604707200000,-0.0006472089195523889,-0.012937343358395914,-0.054185678491362355,-0.048884718278399464,0.0940177093081851,0.021843018307984297,0.022615488475262735,-0.04540369809830902,0.1730769230769229,0.1268742791234141,0.11433172302737526,-0.03515609775110118,0.20718232044198892,0.2232142857142858,0.10955056179775302,-0.0182648401826484
1604793600000,-0.048885328753081714,-0.006571229794991917,0.02507351393104673,0.04432357287948019,-0.0454256322519796,-0.017468181429913576,0.01850803979817983,0.043863881804186544,-0.03605778591176356,-0.034932479281540085,0.0040049545829892175,0.15746313875984663,-0.01830663615560646,-0.1058394160583942,0.060759493670885956,0.09534883720930232
1604880000000,0.04432357287948019,0.012140575079872207,0.006913821385920116,-0.009479098681107079,0.043864889705882426,-0.0021734405564007853,0.0025463552397044786,-0.02196786264582884,0.15633205413047868,-0.015190393102740396,0.05814862030678114,-0.06390255819634949,0.09790209790209792,0.012244897959183598,0.007159904534606243,-0.036093418259023236
1604966400000,-0.009479098681107079,-0.023989898989899006,0.01802838667147566,-0.002035436160697679,-0.02194633383961797,-0.008930516227401486,0.012953427694012865,0.013548793662225389,-0.06403493449781661,0.10356088240402994,0.020830904356612612,0.14678249198419202,-0.036093418259023236,0.21169354838709675,0.049763033175355575,0.24669603524229067
