Date,Open,High,Low,close,Adj Close,Volume,EMA_50,EMA_200,RSI
2020-10-30,6.714000225067139,6.714399814605713,6.671000003814697,6.714000225067139,6.714000225067139,0,,,
2020-11-02,6.691699981689453,6.69950008392334,6.6793999671936035,6.6890997886657715,6.6890997886657715,0,,,
2020-11-03,6.689700126647949,6.695700168609619,6.6717000007629395,6.689700126647949,6.689700126647949,0,,,
2020-11-04,6.676499843597412,6.753200054168701,6.6519999504089355,6.676599979400635,6.676599979400635,0,,,
2020-11-05,6.6519999504089355,6.660999774932861,6.602499961853027,6.6519999504089355,6.6519999504089355,0,,,
2020-11-06,6.605199813842773,6.636499881744385,6.599299907684326,6.605199813842773,6.605199813842773,0,,,
2020-11-09,6.610499858856201,6.629000186920166,6.571899890899658,6.610400199890137,6.610400199890137,0,,,
2020-11-10,6.6280999183654785,6.628600120544434,6.59660005569458,6.6280999183654785,6.6280999183654785,0,,,
2020-11-11,6.614799976348877,6.63100004196167,6.583799839019775,6.614799976348877,6.614799976348877,0,,,
2020-11-12,6.630799770355225,6.632400035858154,6.606299877166748,6.630799770355225,6.630799770355225,0,,,
2020-11-13,6.610599994659424,6.625400066375732,6.597099781036377,6.610599994659424,6.610599994659424,0,,,
2020-11-16,6.605400085449219,6.605400085449219,6.560500144958496,6.605400085449219,6.605400085449219,0,,,
2020-11-17,6.583799839019775,6.584199905395508,6.546999931335449,6.583799839019775,6.583799839019775,0,,,
2020-11-18,6.555099964141846,6.563799858093262,6.531099796295166,6.555099964141846,6.555099964141846,0,,,
2020-11-19,6.559500217437744,6.59089994430542,6.55109977722168,6.559500217437744,6.559500217437744,0,,,18.118163820349427
2020-11-20,6.582399845123291,6.582499980926514,6.559700012207031,6.582399845123291,6.582399845123291,0,,,25.68215524151498
2020-11-23,6.561999797821045,6.585000038146973,6.554599761962891,6.5619001388549805,6.5619001388549805,0,,,23.582015135836727
2020-11-24,6.584499835968018,6.591599941253662,6.571300029754639,6.584499835968018,6.584499835968018,0,,,30.34457910576458
2020-11-25,6.590199947357178,6.59060001373291,6.565800189971924,6.590199947357178,6.590199947357178,0,,,31.979589290406746
2020-11-26,6.577499866485596,6.578199863433838,6.554999828338623,6.577499866485596,6.577499866485596,0,,,30.274488026757968
2020-11-27,6.57450008392334,6.582799911499023,6.56850004196167,6.57450008392334,6.57450008392334,0,,,29.869379422736024
2020-11-30,6.575900077819824,6.593500137329102,6.564499855041504,6.576000213623047,6.576000213623047,0,,,30.37115276093693
2020-12-01,6.5777997970581055,6.585700035095215,6.5594000816345215,6.5777997970581055,6.5777997970581055,0,,,31.008859613717572
2020-12-02,6.570799827575684,6.571300029754639,6.544099807739258,6.570799827575684,6.570799827575684,0,,,29.863145476913772
2020-12-03,6.562399864196777,6.563199996948242,6.541800022125244,6.562399864196777,6.562399864196777,0,,,28.502217756675748
2020-12-04,6.541399955749512,6.55109977722168,6.522299766540527,6.541399955749512,6.541399955749512,0,,,25.38733748185164
2020-12-07,6.530600070953369,6.541999816894531,6.528500080108643,6.530600070953369,6.530600070953369,0,,,23.938417044071205
2020-12-08,6.52869987487793,6.538099765777588,6.51639986038208,6.52869987487793,6.52869987487793,0,,,23.682313560146298
2020-12-09,6.531700134277344,6.5441999435424805,6.514400005340576,6.531700134277344,6.531700134277344,0,,,25.04583169621145
2020-12-10,6.542200088500977,6.551300048828125,6.5346999168396,6.542200088500977,6.542200088500977,0,,,29.7745509601362
2020-12-11,6.544400215148926,6.547299861907959,6.527500152587891,6.544400215148926,6.544400215148926,0,,,30.76025863437432
2020-12-14,6.5457000732421875,6.549799919128418,6.532299995422363,6.5457000732421875,6.5457000732421875,0,,,31.373145971014377
2020-12-15,6.549699783325195,6.554999828338623,6.5355000495910645,6.549699783325195,6.549699783325195,0,,,33.328750608781974
2020-12-16,6.538300037384033,6.5447001457214355,6.519400119781494,6.538300037384033,6.538300037384033,0,,,30.648090608446836
2020-12-17,6.531300067901611,6.539100170135498,6.519499778747559,6.531300067901611,6.531300067901611,0,,,29.10032159986935
2020-12-18,6.532100200653076,6.543700218200684,6.523099899291992,6.532100200653076,6.532100200653076,0,,,29.538353856262482
2020-12-21,6.5366997718811035,6.5543999671936035,6.5366997718811035,6.535999774932861,6.535999774932861,0,,,31.75142437403924
2020-12-22,6.5482001304626465,6.552499771118164,6.532599925994873,6.5482001304626465,6.5482001304626465,0,,,38.28258232078855
2020-12-23,6.542200088500977,6.554100036621094,6.528900146484375,6.542200088500977,6.542200088500977,0,,,36.43589842504266
2020-12-24,6.539599895477295,6.53980016708374,6.519599914550781,6.539599895477295,6.539599895477295,0,,,35.63368837421984
2020-12-25,6.5289998054504395,6.5432000160217285,6.519599914550781,6.5289998054504395,6.5289998054504395,0,,,32.49291936214488
2020-12-28,6.540800094604492,6.5416998863220215,6.5269999504089355,6.540800094604492,6.540800094604492,0,,,38.94452231656625
2020-12-29,6.535600185394287,6.536200046539307,6.518499851226807,6.535600185394287,6.535600185394287,0,,,37.25490050315461
